"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Protein N-linked Glycosylation (GO:0006487)",0.156727748576867,11,69,0.132048895022941,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Intracellularly Calcium-Gated Channel Activity (GO:0141147)",0.157139944884394,3,15,0.22350696871473,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Intracellularly Calcium-Gated Chloride Channel Activity (GO:0005229)",0.157139944884394,3,15,0.22350696871473,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Actin-myosin Filament Sliding (GO:0033275)",0.157845377203401,2,8,0.216921483712657,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Supramolecular Fiber Organization (GO:1902903)",0.158065148545379,5,28,0.188188104437852,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Limb Morphogenesis (GO:0035108)",0.158130628320553,3,13,0.164810500842253,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::MLL1 Complex (GO:0071339)",0.158976076095088,5,27,0.168829747345564,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Cellular_Component_2026::MLL1/2 Complex (GO:0044665)",0.158976076095088,5,27,0.168829747345564,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Interleukin-33-mediated Signaling Pathway (GO:0038172)",0.159188047504763,2,6,0.13432878813144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000134)",0.159343830602819,6,32,0.132688214334311,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Endocytic Recycling (GO:2001135)",0.159453149955259,3,14,0.193604095518136,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sensory Perception of Smell (GO:0007608)",0.159909751323968,4,17,0.108410212519926,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Ionizing Radiation (GO:0071479)",0.160617195524204,9,50,0.0925372093887771,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of JUN Kinase Activity (GO:0043507)",0.161139551319106,2,6,0.13432878813144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Bicellular Tight Junction Assembly (GO:2000810)",0.161449985748136,3,13,0.164810500842253,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:0035924)",0.16157441405366,5,32,0.272172457498457,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Deubiquitination (GO:0090085)",0.161623213551521,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidylinositol-4-phosphate Binding (GO:0070273)",0.162031887855425,5,26,0.15030549652485,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Myeloid Leukocyte Differentiation (GO:0002763)",0.162122384552336,6,36,0.198282749790523,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::CGMP Metabolic Process (GO:0046068)",0.162241262697557,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protein Heterodimerization Activity (GO:0046982)",0.162388264754401,23,166,0.144831931277919,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retinoic Acid Metabolic Process (GO:0042573)",0.162550497805473,2,6,0.13432878813144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Adenyl Ribonucleotide Binding (GO:0032559)",0.162551684649968,39,310,0.206237140024265,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)",0.162609127072259,4,22,0.217501935592957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Regulatory RNA Binding (GO:0061980)",0.162773700725684,7,37,0.105216898734256,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)",0.163146168469982,3,11,0.111818869848868,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Neuron to Neuron Synapse (GO:0098984)",0.163246794150941,2,7,0.174845110084007,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Double-strand Break Repair (GO:0006302)",0.163299784686568,26,178,0.0801577855335963,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Reg of Cardiac Muscle Cell Action Potential Involved in Regulation of Contraction (GO:0098909)",0.163341437412184,2,6,0.13432878813144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Transmembrane Transport (GO:0034763)",0.163744314325088,3,14,0.193604095518136,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Interleukin-1 Beta Production (GO:0032731)",0.163803317464002,8,49,0.164848841943983,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ventricular Cardiac Muscle Cell Action Potential (GO:0086005)",0.163895340133478,3,14,0.193604095518136,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Osteoblast Differentiation (GO:0045668)",0.164192483473637,5,29,0.208293056551818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA Damage Checkpoint Signaling (GO:0000077)",0.164270104143823,7,37,0.105216898734256,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Autoubiquitination (GO:1902498)",0.164330322956957,2,6,0.13432878813144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein O-linked Glycosylation via N-acetyl-galactosamine (GO:0016266)",0.164501384503692,5,28,0.188188104437852,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to UV-A (GO:0070141)",0.164540391512722,2,8,0.216921483712657,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Morphogenesis (GO:0022604)",0.165141892230901,3,13,0.164810500842253,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Autolysosome (GO:0044754)",0.165286083116719,3,13,0.164810500842253,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Photoreceptor Cell Development (GO:0042461)",0.165292477260226,4,18,0.127861685008026,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Synaptic Vesicle Recycling (GO:1903421)",0.16530486952891,2,6,0.13432878813144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Neuroblast Proliferation (GO:1902692)",0.165727756535425,3,12,0.137440751459088,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidylinositol Trisphosphate Phosphatase Activity (GO:0034594)",0.165753427739968,2,7,0.174845110084007,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::G Protein-Coupled Amine Receptor Activity (GO:0008227)",0.165932906925551,3,13,0.164810500842253,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cell Junction Assembly (GO:1901890)",0.165954755112208,7,43,0.188288369964924,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Dendrite (GO:0030425)",0.166127995888833,28,215,0.195708198912996,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Microtubule-Based Process (GO:0032886)",0.166344552970169,7,42,0.17289889295292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Outward Rectifier Potassium Channel Activity (GO:0015271)",0.166525967033266,3,15,0.22350696871473,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Phosphatidylinositol 3-Kinase Complex, Class I (GO:0097651)",0.166804439408973,2,7,0.174845110084007,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Glial Cell Differentiation (GO:0045685)",0.167006691295713,2,6,0.13432878813144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Transforming Growth Factor Beta2 Production (GO:0032909)",0.167437406054549,2,6,0.13432878813144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Vesicle (GO:0031982)",0.167727741666858,24,191,0.273633741437518,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Localization to Membrane (GO:0072657)",0.16786949957556,23,175,0.21048708732673,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Nitric Oxide Biosynthetic Process (GO:0045019)",0.167979865680661,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Type 2 Immune Response (GO:0002830)",0.168050333911785,3,13,0.164810500842253,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Secondary Lysosome (GO:0005767)",0.168971713355165,3,15,0.22350696871473,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Actomyosin Structure Organization (GO:0110020)",0.169030553097968,3,14,0.193604095518136,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Prot Transpt to Vacuole Inv in Ub-dep Prot Catabolic Process via Multivesicular Body Sorting Pway (GO:0043328)",0.169099084529163,3,16,0.254220299117956,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Telomere Organization (GO:0032200)",0.16918916995728,9,53,0.122459821890593,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Peripheral Nervous System Axon Ensheathment (GO:0032292)",0.169311451914415,2,8,0.216921483712657,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Schwann Cell Development (GO:0014044)",0.169311451914415,2,8,0.216921483712657,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitochondrial Membrane Potential (GO:0051881)",0.169661979780293,5,30,0.229053882571509,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Membrane Protein Ectodomain Proteolysis (GO:0006509)",0.170058732883082,4,20,0.1706064658456,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Tachykinin Receptor Signaling Pathway (GO:0007217)",0.170368711965604,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Tertiary Granule Membrane (GO:0070821)",0.170465637938512,10,65,0.172416094868377,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Swr1 Complex (GO:0000812)",0.170486144910834,3,14,0.193604095518136,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Stress Fiber Assembly (GO:0051497)",0.170556883567115,4,20,0.1706064658456,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Aromatic Amino Acid Transport (GO:0015801)",0.170606887761221,2,9,0.259725802932073,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Macromolecule Metabolic Process (GO:0010604)",0.170700932439076,5,30,0.229053882571509,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Anion Binding (GO:0043168)",0.17104033574269,45,347,0.135532188506076,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)",0.171472601677041,4,23,0.242127151770224,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Fluid Transport (GO:0042044)",0.171543080973717,2,8,0.216921483712657,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)",0.171551534921985,4,21,0.193610836189306,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lipid Storage (GO:0010883)",0.171702123948092,4,22,0.217501935592957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Myoblast Fusion (GO:0007520)",0.171746088321914,3,12,0.137440751459088,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Erythropoietin (GO:0036018)",0.172088274421656,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Calcium-Mediated Signaling (GO:0050849)",0.172326920498105,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Nuclear Estrogen Receptor Binding (GO:0030331)",0.172423369383891,6,33,0.148008295104399,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphate Ion Binding (GO:0042301)",0.172710993651446,2,8,0.216921483712657,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Endothelial Cell Proliferation (GO:0001937)",0.173288272858374,5,27,0.168829747345564,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Kinesin Binding (GO:0019894)",0.173520953486039,5,29,0.208293056551818,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::UDP Metabolic Process (GO:0046048)",0.173628637878892,2,6,0.13432878813144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of T-helper 17 Cell Lineage Commitment (GO:2000330)",0.173664874451752,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::MutSalpha Complex Binding (GO:0032407)",0.173999371829833,2,6,0.13432878813144,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629)",0.174010586710714,26,198,0.194249311588506,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::3',5'-Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004114)",0.174339460131392,4,18,0.127861685008026,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::CD4-positive, Alpha-Beta T Cell Activation (GO:0035710)",0.174595723451094,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Protein Transport (GO:0051222)",0.174672886632533,10,65,0.172416094868377,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Fatty Acid Biosynthetic Process (GO:0045717)",0.175095685375153,3,14,0.193604095518136,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Digestive System Process (GO:0044058)",0.175326277281293,1,2,0.207816553071465,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Lipopolysaccharide (GO:0032496)",0.175466073635642,19,134,0.148110875382415,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Melanocortin Receptor Activity (GO:0004977)",0.175698739429687,1,2,0.207816553071465,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Autophagy (GO:0010508)",0.17573506508557,13,92,0.207799214689174,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Actin Filament-Based Transport (GO:0099515)",0.175839482697829,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::RNA Polymerase Binding (GO:0070063)",0.175853402192563,4,19,0.148640711437819,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Sterol Binding (GO:0032934)",0.176028918554819,9,58,0.182296539969538,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Phagocytic Vesicle Lumen (GO:0097013)",0.176090755280162,1,3,0.294929720398774,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Signal Transduction by P53 Class Mediator (GO:0072331)",0.17609358735317,8,51,0.192880543194015,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Insulin Secretion (GO:0030073)",0.176466708844223,3,14,0.193604095518136,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Mannosyl-oligosaccharide 1,2-Alpha-Mannosidase Activity (GO:0004571)",0.176520611818333,2,7,0.174845110084007,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Phosphorylation (GO:0042325)",0.17675874183922,6,35,0.180858794958046,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Monoatomic Ion Channel Complex (GO:0034702)",0.177111215986564,5,27,0.168829747345564,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Localization to Vacuole (GO:0072665)",0.177202388674063,6,37,0.216295495156252,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Vascular Endothelial Growth Factor Production (GO:0010574)",0.177293906480714,5,26,0.15030549652485,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of p38MAPK Cascade (GO:1903753)",0.177351533598921,2,6,0.13432878813144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Differentiation (GO:0045595)",0.17736699470722,21,160,0.22529884216537,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA Double-Strand Break Processing (GO:0000729)",0.178110531169525,4,16,0.090415870300751,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::ERBB Signaling Pathway (GO:0038127)",0.178377522800002,8,50,0.178622486240213,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of cAMP/PKA Signal Transduction (GO:0141163)",0.178683466842955,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Syntaxin Binding (GO:0019905)",0.179040391292028,5,27,0.168829747345564,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Rho Protein Signal Transduction (GO:0007266)",0.179054567379678,7,51,0.326823844004357,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Carboxylic Acid Transport (GO:0046942)",0.179485253379262,5,32,0.272172457498457,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Keratinocyte Differentiation (GO:0045616)",0.179552343104447,5,27,0.168829747345564,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Histone Octamer Slider Activity (GO:0140751)",0.179687384381188,2,6,0.13432878813144,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Light Stimulus (GO:0071482)",0.179859928935941,8,46,0.12670049901949,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::SCF Ubiquitin Ligase Complex (GO:0019005)",0.17994938157701,9,58,0.182296539969538,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Cellular_Component_2026::NURF Complex (GO:0016589)",0.180007967200027,2,6,0.13432878813144,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Calcitonin Family Receptor Activity (GO:0097642)",0.180218765994395,1,2,0.207816553071465,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Leucine Starvation (GO:1990253)",0.180304244496589,3,12,0.137440751459088,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Calcium Ion (GO:0071277)",0.180560421592924,8,50,0.178622486240213,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Aryl Hydrocarbon Receptor Binding (GO:0017162)",0.1808401349949,2,7,0.174845110084007,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Alkali Metal Ion Binding (GO:0031420)",0.181193954587677,3,13,0.164810500842253,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Hexose Metabolic Process (GO:0019318)",0.181256120620126,6,42,0.313005214454985,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Neurotransmitter Secretion (GO:0046928)",0.181339355170485,6,33,0.148008295104399,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Response to Type II Interferon (GO:0060331)",0.181492884819513,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Type II Interferon-Mediated Signaling Pathway (GO:0060336)",0.181492884819513,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Myelination (GO:0031641)",0.181773168670982,4,23,0.242127151770224,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Membrane Invagination (GO:0010324)",0.181885029452051,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Modification Process (GO:0031399)",0.18229182303698,4,23,0.242127151770224,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::L-alanine Transmembrane Transporter Activity (GO:0015180)",0.18237766372588,2,7,0.174845110084007,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Autophagosome Maturation (GO:1901098)",0.183018299944038,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Multicellular Organismal Process (GO:0051240)",0.183324068559374,39,315,0.236877812914245,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::L-aspartate Transmembrane Transporter Activity (GO:0015183)",0.183398862399703,2,8,0.216921483712657,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051043)",0.183693870428684,4,22,0.217501935592957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Complement Activation, Classical Pathway (GO:0045959)",0.183752616505941,2,6,0.13432878813144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Complement Activation, Classical Pathway (GO:0030450)",0.183752616505941,2,6,0.13432878813144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of miRNA Metabolic Process (GO:2000628)",0.18379632044593,2,8,0.216921483712657,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Platelet Dense Tubular Network Membrane (GO:0031095)",0.18385277681977,2,9,0.259725802932073,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Triglyceride Biosynthetic Process (GO:0010866)",0.183902722920206,3,17,0.285465317674676,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Bone Mineralization (GO:0030500)",0.18391521767048,8,48,0.151587484660094,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Melanin Biosynthetic Process (GO:0048023)",0.183936220636439,2,8,0.216921483712657,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Secondary Metabolite Biosynthetic Process (GO:1900378)",0.183936220636439,2,8,0.216921483712657,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Microglial Cell Activation (GO:0001774)",0.184101974851467,4,22,0.217501935592957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cell Activation (GO:0050867)",0.184203274326079,3,14,0.193604095518136,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cardiac Muscle Contraction (GO:0060452)",0.184241244321941,1,2,0.207816553071465,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Myeloid Leukocyte Differentiation (GO:0002761)",0.184680274251965,2,8,0.216921483712657,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Secondary Active Transmembrane Transporter Activity (GO:0015291)",0.184855948741669,6,37,0.216295495156252,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Leptin (GO:0044321)",0.185122961918348,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Phosphatidic Acid Biosynthetic Process (GO:0006654)",0.185305635921278,5,30,0.229053882571509,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of DNA-templated Transcription (GO:0045892)",0.185366562953008,100,858,0.277051093525463,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Clathrin Coat Assembly (GO:0048268)",0.185428850402,3,16,0.254220299117956,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Synaptic Assembly at Neuromuscular Junction (GO:0008582)",0.185947246294051,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sensory Organ Morphogenesis (GO:0090596)",0.186052251248598,2,8,0.216921483712657,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-tryptophan Metabolic Process (GO:0006568)",0.186133844354791,3,13,0.164810500842253,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Embryonic Skeletal Joint Development (GO:0072498)",0.187071303952178,1,3,0.294929720398774,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Type I Interferon Production (GO:0032481)",0.187347595599293,11,71,0.152428321076992,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mesenchymal Cell Differentiation Involved in Kidney Development (GO:0072161)",0.187385579107861,1,2,0.207816553071465,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Metanephric Mesenchymal Cell Differentiation (GO:0072162)",0.187385579107861,1,2,0.207816553071465,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-glutamine Transport (GO:0006868)",0.187404562542488,2,7,0.174845110084007,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::L-glutamine Transmembrane Transporter Activity (GO:0015186)",0.187404562542488,2,7,0.174845110084007,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::MAP Kinase Activity (GO:0004707)",0.187650025455164,3,14,0.193604095518136,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Aminoglycan Biosynthetic Process (GO:0006023)",0.187802684644128,4,23,0.242127151770224,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::MRNA Transcription (GO:0009299)",0.187912891635594,7,41,0.158081501184863,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Heart Development (GO:0007507)",0.188147440529943,15,109,0.214797709036768,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123)",0.18821552786692,27,202,0.164727493092837,"GO_Biological_Process_2026",1,1,"n.s."
