,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts,polyT_randO_distance,10x_polyT_distance,10x_randO_distance,10x_parse_distance
946,ENSG00000066422.8,ZBTB11,4038.0625,39.06664789002916,False,True,False,False,1861.0,0.0073787949762502605,2863.0,0.014945579870148764,1733.0,0.009472997398218467,2863.0,0.01296675584697863,7.579753384644153e-09,5.311656720818196e-07,2.964297705676439e-07,4.796439169368267e-07
947,ENSG00000066427.26,ATXN3,1305.4363636363637,42.99337043397741,False,True,False,False,229.0,0.0007076385346076068,1149.0,0.004672746523751839,735.0,0.003617806938624433,1162.0,0.004185343678469346,2.3335543360962526e-09,6.788505063079955e-10,7.168837300761824e-10,6.9134663369826e-10
948,ENSG00000066455.14,GOLGA5,2504.5333333333333,42.23011105067224,False,True,False,False,422.0,0.001442493935930891,589.0,0.002277390486681296,484.0,0.0023471419578473566,669.0,0.0023428668829026745,8.873175525690775e-10,5.331671840250603e-10,8.948498407702773e-10,6.796835511550204e-10
949,ENSG00000066468.25,FGFR2,3005.5348837209303,49.30193166436775,False,True,False,False,7.0,2.1168674112193368e-05,12.0,4.915231266218625e-05,8.0,5.065774009742497e-05,14.0,4.9171280258451185e-05,1.000001708345188e-10,1.0000004905100265e-10,1.0000009257469408e-10,1.0000006216386319e-10
950,ENSG00000066557.7,LRRC40,2761.6,34.74833637236593,False,True,False,False,968.0,0.0035442408656415183,1625.0,0.007091040306731403,1051.0,0.005454150017156088,1698.0,0.006701756256401848,1.125266245848662e-08,2.7581964366264243e-08,2.5295980932383313e-08,3.045814902138072e-08
951,ENSG00000066583.13,ISOC1,1642.142857142857,44.69552093231472,False,True,False,False,386.0,0.0012882650245420535,473.0,0.0017924210017477252,356.0,0.0017054772499466406,564.0,0.0018887556475746252,3.005877151377454e-10,3.0291007614455096e-10,3.986127632455156e-10,3.870227780655722e-10
952,ENSG00000066629.20,EML1,2000.8666666666666,49.3448554722487,False,True,False,False,89.0,0.00031450601538115863,116.0,0.0004784158432452795,109.0,0.0005952284461447434,135.0,0.0005235295133399803,1.0344823519395223e-10,1.0089531816350126e-10,1.0259784131401871e-10,1.0139005544347505e-10
953,ENSG00000066651.21,TRMT11,1288.0,39.804860680574244,False,True,False,False,930.0,0.0036047227916763563,1602.0,0.007982335576339046,1136.0,0.006420868557348614,1624.0,0.007410401177773644,2.641965701889091e-08,3.7159013348994227e-08,3.881842405658576e-08,3.958304973572106e-08
954,ENSG00000066654.15,THUMPD1,2684.5555555555557,42.99640257906569,False,True,False,False,567.0,0.0018295782625538555,1653.0,0.006527427121538334,1041.0,0.004939129659498934,1680.0,0.005877414205010166,6.9476522745477944e-09,7.137724151742006e-09,6.903905694219158e-09,7.252188743173642e-09
955,ENSG00000066697.16,MSANTD3,1559.3333333333333,47.28070717275563,False,True,False,False,65.0,0.00019959035591496602,39.0,0.00013107283376583,44.0,0.00020263096038969987,55.0,0.00017354569502982774,1.0004203021969348e-10,1.0001447928496878e-10,1.0008272512421318e-10,1.000406981669116e-10
956,ENSG00000066735.17,KIF26A,6819.5,68.46096606412195,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,,1e-10
957,ENSG00000066739.13,ATG2B,3125.375,40.702088418079825,False,True,False,False,959.0,0.0035563372508484858,2150.0,0.010256449242176197,1683.0,0.009523655138315894,2328.0,0.010016479031471558,1.877483411256352e-07,6.334986415363235e-08,9.54746857874095e-08,7.647718703278626e-08
958,ENSG00000066777.10,ARFGEF1,4287.25,43.49952086935314,False,True,False,False,4300.0,0.023382312605068446,5462.0,0.04194986044675389,4488.0,0.036047203557659314,5691.0,0.04002831455862976,3.25364908255131e-05,4.044995084490224e-05,4.7948725707380564e-05,4.5426537411056894e-05
959,ENSG00000066813.15,ACSM2B,1688.8823529411766,48.98381024913552,False,True,False,False,0.0,0.0,0.0,0.0,2.0,8.44295668290416e-06,2.0,5.784856500994258e-06,1e-10,,1e-10,1e-10
960,ENSG00000066827.17,ZFAT,2824.5789473684213,53.4448096128239,False,True,False,False,623.0,0.0023225059597377865,1135.0,0.005590256360112649,1230.0,0.008109459893929446,1355.0,0.0064356528573561115,1.1247459829410285e-07,7.805035601807094e-09,3.146887119679498e-08,1.3497883313574185e-08
961,ENSG00000066855.17,MTFR1,1954.9333333333334,41.52682386858685,False,True,False,False,504.0,0.0018023613958381781,910.0,0.0036831466288198226,611.0,0.002971920752382265,956.0,0.003450666902843075,1.3229759171357988e-09,2.0292500150041454e-09,2.1022029727226867e-09,2.1903546627504695e-09
962,ENSG00000066923.20,STAG3,2595.590909090909,53.318552622893456,False,True,False,False,29.0,9.374698535399921e-05,20.0,6.5536416882915e-05,31.0,0.0001519732202922749,34.0,0.00010701984526839376,1.0000870090504907e-10,1.000008623596361e-10,1.0001404891587389e-10,1.0000424094320855e-10
963,ENSG00000066926.14,FECH,2509.8947368421054,47.89031584793666,False,True,False,False,196.0,0.0006259879344605754,204.0,0.0007667760775301054,225.0,0.0010722554987288285,261.0,0.0008792981881511271,1.3502181276009906e-10,1.082341754029228e-10,1.3200175956457473e-10,1.1438312018763067e-10
964,ENSG00000066933.18,MYO9A,3689.2727272727275,41.80149141836537,False,True,False,False,1214.0,0.005107698653642086,2521.0,0.0150340540329407,1840.0,0.011355776738506096,2653.0,0.013857623748131744,1.8945816125451464e-07,2.815377260258868e-07,2.646472692629638e-07,2.99093606994278e-07
965,ENSG00000067048.18,DDX3Y,2490.823529411765,40.75133099007861,False,True,False,False,0.0,0.0,1.0,3.2768208441457497e-06,0.0,0.0,0.0,0.0,1.0000000000672307e-10,1e-10,,
966,ENSG00000067057.20,PFKP,2012.344827586207,57.44518353883975,False,True,False,False,595.0,0.0020836023519001756,922.0,0.0036438247786900737,1202.0,0.006851459348176727,1306.0,0.00496629930610357,4.6169350914099944e-08,2.5022670394964785e-09,1.7899660680879903e-08,6.286934335888828e-09
967,ENSG00000067064.13,IDI1,1858.5,40.923136924013455,False,True,False,False,1688.0,0.006607650419306072,3714.0,0.021066681207013025,2204.0,0.01361426765118296,3639.0,0.018115278132863517,5.84588654220498e-08,9.386230146691822e-07,6.198253400820619e-07,8.572665550624758e-07
968,ENSG00000067066.18,SP100,2421.3076923076924,43.30702788381388,False,True,False,False,2252.0,0.008939228667949085,5175.0,0.04008534938643496,3870.0,0.030322878926650296,5225.0,0.036114859135707146,9.712647854684797e-06,6.539490502085067e-06,6.459528527553953e-06,6.7036590537958055e-06
969,ENSG00000067082.16,KLF6,1905.4444444444443,53.28239806824885,False,True,False,False,6757.0,0.06931833542852806,5741.0,0.051452640894776566,5100.0,0.051962176904933655,5924.0,0.05070426723121467,0.00018574535529117215,0.0003108525580481007,0.00046209181197105195,0.00034666904018070086
970,ENSG00000067113.18,PLPP1,1203.2857142857142,51.242588986954566,False,True,False,False,1300.0,0.005978638388543756,636.0,0.0030310592808348185,408.0,0.002165618389164917,636.0,0.002666818846958353,2.67335149722737e-10,4.649000199343688e-09,3.771303754403286e-10,2.651557380707681e-09
971,ENSG00000067141.18,NEO1,4717.32,49.1270358025217,False,True,False,False,375.0,0.001572530076905793,562.0,0.0029556924014194665,420.0,0.0025413299615541524,594.0,0.0027738386922267462,9.049922761549477e-10,1.0220999151657415e-09,1.2037157567544446e-09,1.098107964354726e-09
972,ENSG00000067167.9,TRAM1,2075.294117647059,39.80362177143275,False,True,False,False,2017.0,0.007793096169588901,2942.0,0.014309876626384489,1599.0,0.008472507031294325,2833.0,0.012003577239563086,9.38646717728292e-10,5.26954027603654e-07,2.3405295067320603e-07,4.3411802596600996e-07
973,ENSG00000067177.16,PHKA1,5183.642857142857,46.8008957100789,False,True,False,False,1.0,3.02409630174191e-06,5.0,1.638410422072875e-05,5.0,2.5328870048712484e-05,4.0,1.1569713001988516e-05,1.000000102612841e-10,1.000000001276676e-10,1.0000000058104996e-10,1.000000000780742e-10
974,ENSG00000067182.10,TNFRSF1A,1754.36,56.535493287415655,False,True,False,False,403.0,0.001505999958267471,357.0,0.0015499362592809396,498.0,0.0030901221459429225,501.0,0.0021461817618688697,1.887896060551769e-09,2.7548676658372575e-10,1.7560010362257552e-09,5.995239099600617e-10
975,ENSG00000067191.18,CACNB1,2194.0555555555557,59.20558186293345,False,True,False,False,22.0,6.955421494006392e-05,63.0,0.00020643971318118226,204.0,0.0009456111484852659,146.0,0.00044254152232606073,1.046038631693858e-10,1.0000985606163384e-10,1.0044145943965928e-10,1.0006432360438089e-10
976,ENSG00000067208.18,EVI5,4178.542857142857,41.09996581326342,False,True,False,False,1006.0,0.006114722722122141,1369.0,0.011033055782238739,1011.0,0.007847728236759418,1390.0,0.009926813755706147,2.7818746667363006e-08,1.9180462865212105e-07,1.3973098555637846e-07,1.8706409266315205e-07
977,ENSG00000067221.15,STOML1,1793.4285714285713,60.67619146781044,False,True,False,False,62.0,0.00019959035591496602,17.0,5.570595435047774e-05,31.0,0.00013086582858501449,25.0,7.231070626242822e-05,1.0000470383915095e-10,1.0000004137960029e-10,1.0001945052202902e-10,1.0000075769147289e-10
978,ENSG00000067225.22,PKM,2161.2934782608695,56.24835263149557,False,True,False,False,811.0,0.0030482890721558447,1369.0,0.005993305323942577,1662.0,0.009688292793632524,1781.0,0.007468249742783586,2.1236939384229143e-07,1.4546502042135453e-08,7.571489858114762e-08,3.026396436137944e-08
979,ENSG00000067248.12,DHX29,3765.3076923076924,40.503501650262656,False,True,False,False,976.0,0.0034686384580979706,1625.0,0.00747115152465231,818.0,0.004094833991208518,1570.0,0.006198473740815347,1.619037342640402e-09,2.99375625074068e-08,1.1642940950048834e-08,2.4469010391375777e-08
980,ENSG00000067334.14,DNTTIP2,1951.4285714285713,40.025265617995665,False,True,False,False,2272.0,0.008878746741914247,2615.0,0.012484687416195307,1414.0,0.0075437817961748685,2633.0,0.010994119780139587,1.0386697784898285e-10,4.6993969262842415e-07,1.8858881001466282e-07,4.2240737894975e-07
981,ENSG00000067365.16,METTL22,1223.0625,55.60038230095055,False,True,False,False,399.0,0.0013789879135943108,455.0,0.001766206434994559,592.0,0.00304368588418695,622.0,0.0022763410331412405,2.0561580894467643e-09,3.169699974427848e-10,1.4819266867963001e-09,6.034960804859338e-10
982,ENSG00000067369.15,TP53BP1,3668.695652173913,48.20329753415995,False,True,False,False,1873.0,0.008016879295917802,2756.0,0.014401627610020569,2430.0,0.01564902021176286,3007.0,0.014751384077535358,1.610656761810488e-06,5.607387875963824e-07,1.1811902879799596e-06,7.453640323423638e-07
983,ENSG00000067445.23,TRO,2616.609756097561,52.74707435473691,False,True,False,False,2.0,6.04819260348382e-06,1.0,3.2768208441457497e-06,6.0,2.5328870048712484e-05,6.0,1.7354569502982774e-05,1.0000000093826761e-10,1.0000000000618809e-10,1.000000021448301e-10,1.0000000066586438e-10
984,ENSG00000067533.7,RRP15,2049.5714285714284,37.89336186520202,False,True,False,False,1252.0,0.004765975771545249,911.0,0.003594672466027888,673.0,0.0033265249330642396,983.0,0.003476698757097549,2.8767937515492653e-09,7.390636911281907e-09,8.103293605334128e-09,7.774983104822133e-09
985,ENSG00000067560.15,RHOA,1771.40625,47.59959086447825,False,True,False,False,282.0,0.0008981566016173472,164.0,0.0005570595435047775,98.0,0.00042214783414520803,159.0,0.0004685733765805349,1.0036865169771006e-10,1.0490107964697976e-10,1.0162583292709086e-10,1.0277601710498323e-10
986,ENSG00000067596.13,DHX8,3331.5384615384614,49.59001277995583,False,True,False,False,1553.0,0.0056429636990504035,1370.0,0.0054329689595936535,1547.0,0.008223439809148653,1764.0,0.006522425704871025,1.1580583371236898e-07,2.8994077211810587e-08,1.411050255069745e-07,5.763957341375313e-08
987,ENSG00000067606.18,PRKCZ,1166.3225806451612,58.453140628959105,False,True,False,False,203.0,0.0006955421494006393,414.0,0.0015532130801250855,736.0,0.004082169556184162,682.0,0.002441209443419577,3.924076341257693e-09,1.5235469501981105e-10,8.717797000153163e-10,2.812500501749626e-10
988,ENSG00000067646.13,ZFY,3217.0,41.824185979064126,False,True,False,False,2.0,6.04819260348382e-06,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1.0000000000509765e-10,1.0000000001440423e-10,1.0000000000791933e-10
989,ENSG00000067704.11,IARS2,2824.076923076923,42.840208094518275,False,True,False,False,517.0,0.0017509517587085657,660.0,0.002569027541810268,435.0,0.0020220881255555464,683.0,0.002311050172147206,3.3593963598031403e-10,8.882310613754406e-10,8.055835791914837e-10,8.524516024120513e-10
990,ENSG00000067715.16,SYT1,3302.173076923077,41.836380227387686,False,True,False,False,34.0,0.00016632529659580504,83.0,0.0006488105271408585,59.0,0.00044747670419392055,87.0,0.0005466689393439574,1.002121710718985e-10,1.005823125308961e-10,1.0046112212741219e-10,1.0051359211367735e-10
991,ENSG00000067798.16,NAV3,2711.6875,44.46015756047227,False,True,False,False,29.0,8.769879275051538e-05,59.0,0.000196609250648745,45.0,0.0001899665253653436,56.0,0.0001619759820278392,1.0003154417296793e-10,1.0001335012034224e-10,1.0002163405006812e-10,1.0001076734536901e-10
992,ENSG00000067829.21,IDH3G,1154.2173913043478,59.56128659167267,False,True,False,False,1103.0,0.003764999895668678,188.0,0.0006193191395435467,426.0,0.0019334370803850527,361.0,0.0011049075916899033,2.495389722934475e-10,2.0023822501713595e-10,9.286274530761888e-10,1.0191226717033481e-10
993,ENSG00000067836.14,ROGDI,1222.3666666666666,63.8911502238803,False,True,False,False,8.0,2.419277041393528e-05,8.0,2.6214566753165998e-05,56.0,0.0002448457438042207,34.0,0.00010123498876739951,1.0000577624071525e-10,1.0000001339285872e-10,1.0000352226284271e-10,1.000003878031135e-10
994,ENSG00000067840.14,PDZD4,2167.0833333333335,63.43567966809358,False,True,False,False,125.0,0.00039615661552819015,93.0,0.000314574801037992,214.0,0.0010089333236070472,179.0,0.0005466689393439574,1.1064047491992353e-10,1.0040612159081485e-10,1.1309929746204885e-10,1.022065339326804e-10
995,ENSG00000067842.20,ATP2B3,5067.076923076923,57.4147723250124,False,True,False,False,2.0,6.04819260348382e-06,1.0,3.2768208441457497e-06,0.0,0.0,1.0,2.892428250497129e-06,1.0000000000672307e-10,1.0000000000618809e-10,1.0000000001440423e-10,1.0000000000382445e-10
996,ENSG00000067900.9,ROCK1,3335.5714285714284,37.228480072168175,False,True,False,False,4290.0,0.024570782451653016,5524.0,0.042402061723246,3859.0,0.028009508795534554,5493.0,0.03724001372515053,1.7023467787969026e-06,4.5030073039420785e-05,2.6397727977771223e-05,4.1226140160742375e-05
997,ENSG00000067955.16,CBFB,2141.157894736842,41.48759640077149,False,True,False,False,2231.0,0.010121650321930171,2375.0,0.011875198739184196,1575.0,0.008312090854319146,2396.0,0.010511084262306566,2.990281552250862e-08,5.0439672470127e-07,2.8535265589619145e-07,4.464103176586175e-07
998,ENSG00000067992.18,PDK3,3703.625,44.46118629930387,False,True,False,False,1579.0,0.006232662477890076,1245.0,0.005354325259334155,1137.0,0.005825640111203871,1421.0,0.005449334823936591,3.105103430459104e-08,3.1379860717872436e-08,6.165868267000537e-08,3.943653744581909e-08
999,ENSG00000068001.15,HYAL2,1958.25,61.35318152016778,False,True,False,False,57.0,0.00018144577810451457,13.0,4.2598670973894746e-05,11.0,4.643626175597289e-05,15.0,4.3386423757456934e-05,1.0000012506230793e-10,1.0000003287594548e-10,1.0000043539333536e-10,1.0000014925069645e-10
1000,ENSG00000068024.19,HDAC4,3875.457142857143,59.1429092778929,False,True,False,False,2166.0,0.009507758772676563,3612.0,0.022439669140710095,4427.0,0.043455898046907714,4491.0,0.030358926917217862,7.222955365989076e-05,2.0708128790214667e-06,1.5816507118265182e-05,5.147520385838714e-06
1001,ENSG00000068028.19,RASSF1,1725.5454545454545,60.921720373582495,False,True,False,False,1045.0,0.003680325199219904,590.0,0.002165978577980341,749.0,0.0036262498953073367,797.0,0.002646571849204873,4.144962098988225e-09,1.2506472696556576e-09,8.861190934668093e-09,2.7040107021405117e-09
1002,ENSG00000068078.21,FGFR3,3423.8260869565215,62.807609421647605,False,True,False,False,2.0,6.04819260348382e-06,7.0,2.293774590902025e-05,18.0,7.598661014613745e-05,9.0,2.603185425447416e-05,1.0000032564524892e-10,1.0000000095851452e-10,1.0000002147031191e-10,1.0000000160909982e-10
1003,ENSG00000068079.8,IFI35,689.125,57.75476526484675,False,True,False,False,151.0,0.00046873492676999603,177.0,0.000602935035322818,122.0,0.0005403492277058663,202.0,0.0006218720738568827,1.0181736833158791e-10,1.0292770541710311e-10,1.0360589488071698e-10,1.0391544746726748e-10
1004,ENSG00000068097.17,HEATR6,2873.0555555555557,49.38650778524248,False,True,False,False,206.0,0.0006955421494006393,184.0,0.0006651946313615872,197.0,0.0009245037567780055,237.0,0.0007693859146322362,1.1941095304453993e-10,1.0654830776452078e-10,1.25642879310495e-10,1.1181344827772206e-10
1005,ENSG00000068120.15,COASY,1072.7142857142858,59.872376958248246,False,True,False,False,258.0,0.0008134819051685738,69.0,0.00023265427993434824,165.0,0.0007472016664370183,145.0,0.00043386423757456934,1.0319417194542672e-10,1.0001999821871385e-10,1.1694076230157273e-10,1.0205402416853553e-10
1006,ENSG00000068137.16,PLEKHH3,2364.4117647058824,67.1322523113928,False,True,False,False,2.0,6.04819260348382e-06,0.0,0.0,3.0,1.2664435024356242e-05,2.0,5.784856500994258e-06,1e-10,1.0000000000509765e-10,1.0000000045192425e-10,1.0000000004523052e-10
1007,ENSG00000068305.20,MEF2A,3941.8434782608697,42.755369588354206,False,True,False,False,2553.0,0.014660818870844777,3871.0,0.032322560806653675,2713.0,0.021858814852038874,3825.0,0.028444139415388765,9.328374180017783e-07,1.0039830095202106e-05,6.809862110510705e-06,9.441178001096862e-06
1008,ENSG00000068308.16,OTUD5,2459.0625,58.04922001200114,False,True,False,False,1698.0,0.006686276923151362,1595.0,0.006438952958746398,1911.0,0.010811206032458779,2072.0,0.007881866982604676,3.1887288252861576e-07,5.708931415305815e-08,3.6131616808509693e-07,1.1955600307751717e-07
1009,ENSG00000068323.18,TFE3,2174.8571428571427,57.86374791441596,False,True,False,False,371.0,0.0012156867133002478,240.0,0.0008224820318805832,616.0,0.0030014711007724294,518.0,0.0016342219615308779,7.803688641068364e-10,1.219609004360209e-10,1.1819212527979432e-09,2.8316914533886553e-10
1010,ENSG00000068354.17,TBC1D25,2142.2727272727275,59.2924051703537,False,True,False,False,378.0,0.0012277830985072153,271.0,0.0009502780448022675,392.0,0.0018616719485803675,405.0,0.0012929154279722166,3.4020638565222817e-10,1.3471484081706504e-10,4.4955335872023376e-10,2.0039020780904642e-10
1011,ENSG00000068366.22,ACSL4,4061.3870967741937,38.43562399388572,False,True,False,False,1283.0,0.005809288995646209,1851.0,0.0102924942714618,1359.0,0.008278319027587529,1963.0,0.009594184506898976,7.279518998194892e-08,1.4975994556105048e-07,1.4963829903740347e-07,1.5886318388149513e-07
1012,ENSG00000068383.20,INPP5A,2136.823529411765,53.33069936510019,False,True,False,False,1347.0,0.0061510118777430445,2688.0,0.016226816820209752,2988.0,0.02684438077329378,3225.0,0.020050312632446096,1.2273805784307697e-05,4.650823164543514e-07,2.508423743502493e-06,9.435358412881077e-07
1013,ENSG00000068394.12,GPKOW,1510.1666666666667,56.785008061657756,False,True,False,False,376.0,0.0011854457502828285,219.0,0.0007503919733093767,375.0,0.0018110142084829424,362.0,0.0011338318741948746,2.6648047938892824e-10,1.1594064881475572e-10,4.0958994905232876e-10,1.667507135433276e-10
1014,ENSG00000068400.15,GRIPAP1,2926.1935483870966,55.06872789650522,False,True,False,False,902.0,0.003190421598337715,1421.0,0.005488674913944131,1694.0,0.009304138264560384,1855.0,0.006910011090437641,1.7348403784565276e-07,1.2806361914561385e-08,7.497799714242068e-08,2.742964085393305e-08
1015,ENSG00000068438.16,FTSJ1,1499.6875,54.56171850348772,False,True,False,False,403.0,0.0012973373134472792,265.0,0.0009338939405815387,485.0,0.002296484217749932,421.0,0.0013565488494831535,5.197768679619622e-10,1.3467616667416015e-10,7.397926954347515e-10,2.2275221462726825e-10
1016,ENSG00000068489.13,PRR11,1594.0,45.58420842369944,False,True,False,False,34.0,0.00010886746686270876,43.0,0.00016056422136314174,23.0,0.00010975843687775411,39.0,0.00012726684302187367,1.0000068731724146e-10,1.0001192943846278e-10,1.0000717553413814e-10,1.0000821316109761e-10
1017,ENSG00000068615.21,REEP1,2176.12,47.152832764088174,False,True,False,False,36.0,0.00011189156316445065,8.0,2.6214566753165998e-05,3.0,1.2664435024356242e-05,6.0,1.7354569502982774e-05,1.0000000109221695e-10,1.000000049581428e-10,1.000006979647938e-10,1.0000018809014968e-10
1018,ENSG00000068650.20,ATP11A,3476.7368421052633,52.620648411924705,False,True,False,False,1279.0,0.005364746839290148,2384.0,0.014270554776254739,2783.0,0.02258068764842718,2936.0,0.017270689083718357,6.370600733245942e-06,2.741524130745565e-07,1.34238048759749e-06,5.313038514844399e-07
1019,ENSG00000068654.18,POLR1A,2785.875,51.89769424606313,False,True,False,False,642.0,0.0022257348780820455,809.0,0.003404616857067434,1020.0,0.005623009150814171,1093.0,0.004286578667236745,2.376156043471953e-08,2.3760166420920164e-09,1.2913665129516304e-08,5.029310524540946e-09
1020,ENSG00000068697.8,LAPTM4A,1221.25,41.362379868673116,False,True,False,False,1388.0,0.005122819135150796,900.0,0.0035455201533657016,734.0,0.003668464678721858,970.0,0.003511407896103514,4.813121101499283e-09,7.54834414573619e-09,1.1824599904115169e-08,8.426989044025067e-09
1021,ENSG00000068724.19,TTC7A,3082.6176470588234,57.70807325621779,False,True,False,False,1709.0,0.008080385318254382,2737.0,0.016934610122545234,3004.0,0.028030616187241817,3268.0,0.020889116825090266,1.4584577702650082e-05,8.257663904482537e-07,4.530795103916842e-06,1.6809801602135966e-06
1022,ENSG00000068745.16,IP6K2,1423.5593220338983,53.48184707993669,False,True,False,False,2106.0,0.008146915436892705,1862.0,0.007900415055235404,1476.0,0.007657761711394074,2105.0,0.007931038262863128,8.374229114543478e-08,1.281214796560658e-07,1.828851104076279e-07,1.5662497070258467e-07
1023,ENSG00000068781.21,STON1-GTF2A1L,2609.0,43.56706594564627,False,True,False,False,4.0,1.209638520696764e-05,6.0,1.96609250648745e-05,4.0,1.688591336580832e-05,6.0,1.7354569502982774e-05,1.0000000156437478e-10,1.0000000229569509e-10,1.000000026655508e-10,1.0000000211420083e-10
1024,ENSG00000068784.14,SRBD1,1939.3333333333333,42.995988529023634,False,True,False,False,857.0,0.0036773011029181627,1361.0,0.007766065400625428,968.0,0.00576231793608209,1424.0,0.007170329632982382,1.1319701218422797e-08,3.613943356672525e-08,3.065773093555598e-08,3.790818493854163e-08
1025,ENSG00000068796.20,KIF2A,4239.28125,39.388217473420085,False,True,False,False,1770.0,0.006707445597263556,1254.0,0.004784158432452795,770.0,0.0036853505920876667,1288.0,0.004370459086501161,2.443296019826085e-09,2.417501468376292e-08,1.1779916364750312e-08,2.0635631826056016e-08
1026,ENSG00000068831.20,RASGRP2,1736.547619047619,62.47027221577179,False,True,False,False,2087.0,0.008119698570177027,1048.0,0.003935461833819045,2443.0,0.014517664016253706,2042.0,0.007743030426580814,3.660784174892335e-07,1.2930394939118565e-08,1.0060322744060807e-06,1.457843478301254e-07
1027,ENSG00000068878.16,PSME4,3926.0,40.45199829347474,False,True,False,False,4315.0,0.026058637832110036,5421.0,0.046039332860247785,4283.0,0.03536332406634408,5495.0,0.042177388748749135,1.9570127480733723e-05,6.0199338020889325e-05,5.334793776330653e-05,6.122455010335055e-05
1028,ENSG00000068885.16,IFT80,1556.8125,38.458652370668325,False,True,False,False,14.0,4.2337348224386736e-05,57.0,0.000196609250648745,62.0,0.00026173165717002897,73.0,0.00021403969053678752,1.0012688912305976e-10,1.0000354353854347e-10,1.0001182314862788e-10,1.0000544212466763e-10
1029,ENSG00000068903.22,SIRT2,1472.642857142857,58.66066155553091,False,True,False,False,2079.0,0.008667060000792313,2031.0,0.009171821542763954,1324.0,0.007016097003493358,2064.0,0.008263667511670297,2.975507351744168e-08,2.073813309995022e-07,1.4641849878287027e-07,1.891348845064717e-07
1030,ENSG00000068912.16,ERLEC1,2459.122807017544,41.55322451030638,False,True,False,False,532.0,0.0018023613958381781,1219.0,0.005170823292061993,752.0,0.003820437899014133,1247.0,0.004778291469821257,2.2063034366846627e-09,4.22490788236695e-09,3.768054152593564e-09,4.5025330445805954e-09
1031,ENSG00000068971.15,PPP2R5B,2440.689655172414,59.72664987281358,False,True,False,False,130.0,0.0004112770970368997,85.0,0.00028508341344068023,142.0,0.00062900027287636,154.0,0.0004656809483300377,1.0272014089826539e-10,1.0031094514087268e-10,1.0449779640896556e-10,1.015371614837763e-10
1032,ENSG00000068976.15,PYGM,2024.5714285714287,57.26544811719482,False,True,False,False,164.0,0.0005261927565030922,389.0,0.0014975071257746077,447.0,0.0023344775228230003,498.0,0.0017846282305567283,8.359581982278363e-10,1.294405302377556e-10,2.3917469597392456e-10,1.5510055122199917e-10
1033,ENSG00000068985.5,PAGE1,659.0,50.834597875569045,False,True,False,False,1.0,3.02409630174191e-06,0.0,0.0,0.0,0.0,0.0,0.0,,1.0000000000031861e-10,1.0000000000090027e-10,1.0000000000049495e-10
1034,ENSG00000069011.16,PITX1,1048.1666666666667,68.27279102121167,False,True,False,False,1.0,3.02409630174191e-06,2.0,6.5536416882914995e-06,0.0,0.0,2.0,5.784856500994258e-06,1.0000000010756916e-10,1.0000000001748022e-10,1.0000000000090027e-10,1.000000000165341e-10
1035,ENSG00000069018.19,TRPC7,2452.285714285714,50.48071303563778,False,True,False,False,2.0,6.04819260348382e-06,5.0,1.638410422072875e-05,5.0,2.1107391707260404e-05,6.0,1.7354569502982774e-05,1.0000000541862263e-10,1.0000000046092308e-10,1.0000000144104084e-10,1.0000000066586438e-10
1036,ENSG00000069020.19,MAST4,2343.285714285714,52.186700834466244,False,True,False,False,909.0,0.004019023985014998,1275.0,0.0077136362671190945,1182.0,0.00793637928192991,1419.0,0.0076360105813124204,1.0287117313858568e-07,4.1392664589949757e-08,7.678611896293661e-08,5.086375232400264e-08
1037,ENSG00000069122.20,ADGRF5,4835.923076923077,45.048661629066686,False,True,False,False,2.0,6.04819260348382e-06,4.0,1.3107283376582999e-05,3.0,1.2664435024356242e-05,2.0,5.784856500994258e-06,1.0000000062309478e-10,1.0000000027968335e-10,1.0000000045192425e-10,1.0000000004523052e-10
1038,ENSG00000069188.17,SDK2,4613.0,59.22552649298724,False,True,False,False,295.0,0.0010735541871183779,451.0,0.002057843490123531,574.0,0.003892203030818818,628.0,0.0027362371249702836,4.8681751815489404e-09,3.0961122828421465e-10,1.6553862943630796e-09,6.072990986975905e-10
1039,ENSG00000069206.15,ADAM7,2503.0,39.66978474967548,False,True,False,False,0.0,0.0,3.0,9.83046253243725e-06,1.0,4.22147834145208e-06,4.0,1.1569713001988516e-05,1.0000000004521187e-10,1e-10,1e-10,1e-10
1040,ENSG00000069248.13,NUP133,3434.705882352941,43.17214115636399,False,True,False,False,1235.0,0.005050240823908989,2029.0,0.010167975079384262,1442.0,0.00845984259626997,2099.0,0.009617323932902953,8.973506435549215e-08,1.1504268772841096e-07,1.2843154869597518e-07,1.2735052037608323e-07
1041,ENSG00000069275.14,NUCKS1,2918.5,41.43862782657702,False,True,False,False,4585.0,0.02456775835535127,2809.0,0.013323553552296618,1399.0,0.007083640656956591,2671.0,0.01094205607163064,2.5974569249580677e-08,1.691210351549007e-06,3.258241401123468e-08,7.217012818369306e-07
