,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts,polyT_randO_distance,10x_polyT_distance,10x_randO_distance,10x_parse_distance
3765,ENSG00000114638.9,UPK1B,1507.111111111111,46.40534037146892,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1e-10,1e-10,1e-10
3766,ENSG00000114646.10,CSPG5,2214.0,58.125051690163545,False,True,False,False,5.0,0.0002003573573826277,2.0,0.0002629482281233648,0.0,0.0,1.0,6.609669285197315e-05,1.0018876416860744e-10,1.0003085939144115e-10,1.0000236334754436e-10,1.0000005129512619e-10
3767,ENSG00000114648.13,KLHL18,2013.4285714285713,54.4361181240488,False,True,False,False,69.0,0.0027649315318802616,25.0,0.0032868528515420602,102.0,0.0059889117914695795,76.0,0.005221638735305879,7.91274137355188e-09,9.187160275654561e-10,8.082955534434018e-09,5.477783102176667e-09
3768,ENSG00000114650.22,SCAP,3202.9767441860463,60.21159625886062,False,True,False,False,66.0,0.002644717117450685,29.0,0.0038127493077887895,47.0,0.0028490939590486352,51.0,0.0035031247211545773,1.260859799784389e-10,1.3417932153536788e-09,1.424910049420343e-09,1.9722994285620814e-09
3769,ENSG00000114654.9,EFCC1,2632.25,63.24817559663791,False,True,False,False,1.0,4.007147147652553e-05,0.0,0.0,1.0,5.814477467446194e-05,0.0,0.0,1e-10,1.00000014191965e-10,1.0000014232112384e-10,1.0000000848563031e-10
3770,ENSG00000114656.13,CFAP92,2212.0,49.18339991606423,False,True,False,False,12.0,0.0004808576577183063,1.0,0.0001314741140616824,2.0,0.00011628954934892388,1.0,6.609669285197315e-05,1.0000016285930638e-10,1.0004781274959775e-10,1.000028055764163e-10,1.0005175804232103e-10
3771,ENSG00000114670.15,NEK11,2248.2,43.91723448509875,False,True,False,False,5.0,0.0002003573573826277,3.0,0.00039442234218504713,28.0,0.0016280536908849343,20.0,0.001321933857039463,1.1697741618043679e-10,1.0009646794999203e-10,1.0358649170662864e-10,1.023314884531774e-10
3772,ENSG00000114686.10,MRPL3,1085.7142857142858,43.762056833353604,False,True,False,False,470.0,0.019514806609067934,111.0,0.015250997231155158,96.0,0.0056981879180972705,135.0,0.00945182707783216,5.955304378535197e-07,3.982305882673089e-07,4.049399142479611e-08,1.792089801840705e-07
3773,ENSG00000114698.16,PLSCR4,2411.1363636363635,41.01146763015911,False,True,False,False,3.0,0.00012021441442957658,0.0,0.0,1.0,5.814477467446194e-05,0.0,0.0,1e-10,1.0000114954916686e-10,1.0000058187569478e-10,1.0000068733605615e-10
3774,ENSG00000114735.11,HEMK1,2908.935483870968,57.561004679109395,False,True,False,False,30.0,0.001202144144295766,8.0,0.0010517929124934592,11.0,0.0006977372960935433,12.0,0.000859257007075651,1.0126634853455297e-10,1.0952262713655171e-10,1.105279158006723e-10,1.1308487480743914e-10
3775,ENSG00000114737.17,CISH,2713.5,57.85742786698141,False,True,False,False,211.0,0.008575294895976464,5.0,0.000657370570308412,83.0,0.005058595396678189,47.0,0.003106544564042738,6.609566610541873e-10,2.0735457753171923e-08,2.8749266523917695e-08,8.561612106798661e-10
3776,ENSG00000114738.12,MAPKAPK3,2423.277777777778,57.45328834035498,False,True,False,False,193.0,0.007854008409399003,47.0,0.006310757474960754,89.0,0.005291174495376037,92.0,0.00627918582093745,3.2014607742753275e-10,1.2014306316888435e-08,2.9946703304665924e-08,3.468380960266499e-08
3777,ENSG00000114739.15,ACVR2B,5213.75,55.76597371494962,False,True,False,False,11.0,0.0004407861862417808,4.0,0.0005258964562467296,25.0,0.0014536193668615487,9.0,0.0005948702356677584,1.1875822455810178e-10,1.005350945584658e-10,1.1281762036020968e-10,1.0151603755492946e-10
3778,ENSG00000114742.15,WDR48,2348.5384615384614,41.324321635846715,False,True,False,False,75.0,0.003085503303692466,63.0,0.008414343299947674,163.0,0.009826466919984069,115.0,0.00799769983508875,4.484128205559382e-08,1.2342486768082484e-08,2.8667240156945972e-08,1.7465233505857155e-08
3779,ENSG00000114744.10,COMMD2,1293.0,42.63153796039397,False,True,False,False,171.0,0.006932364565438917,42.0,0.00552191279059066,18.0,0.001046605944140315,41.0,0.002709964406930899,2.13343285591645e-08,7.0427703537433366e-09,3.2482550445997347e-10,7.909852109961466e-10
3780,ENSG00000114745.16,GORASP1,2645.0379746835442,56.527433179845794,False,True,False,False,16.0,0.0006411435436244085,4.0,0.0005258964562467296,9.0,0.0005233029720701575,7.0,0.00046267684996381203,1.0019975930537247e-10,1.0058159613558328e-10,1.0225031591571734e-10,1.0109408546200685e-10
3781,ENSG00000114757.19,PEX5L,2267.5555555555557,47.28045473461505,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1e-10,1e-10,1e-10
3782,ENSG00000114767.8,RRP9,1414.6363636363637,60.80164843756301,False,True,False,False,73.0,0.0029252174177863636,4.0,0.0005258964562467296,20.0,0.001162895493489239,12.0,0.0007931603142236778,1.0971746760387964e-10,2.4874105595892035e-10,1.9789180576907578e-10,1.0227905677792413e-10
3783,ENSG00000114770.18,ABCC5,3800.304347826087,49.94521334132014,False,True,False,False,56.0,0.0022440024026854294,23.0,0.0032868528515420602,42.0,0.0024420805363274014,40.0,0.002709964406930899,1.1732134949980634e-10,7.741736487295208e-10,8.040771240338123e-10,8.614832668529108e-10
3784,ENSG00000114779.21,ABHD14B,1717.5625,59.19946481952343,False,True,False,False,1.0,4.007147147652553e-05,8.0,0.0011832670265551415,12.0,0.0008140268454424671,12.0,0.0007931603142236778,1.0132510490936043e-10,1.0005716730577022e-10,1.0003697821552484e-10,1.0003574238615591e-10
3785,ENSG00000114784.4,EIF1B,782.25,40.489774273505965,False,True,False,False,33.0,0.0013223585587253425,1.0,0.0001314741140616824,18.0,0.001046605944140315,11.0,0.0007270636213717046,1.0096785196902727e-10,1.103169693713104e-10,1.375004853543727e-10,1.0694223199943101e-10
3786,ENSG00000114790.14,ARHGEF26,4092.6875,47.43901671375857,False,True,False,False,4.0,0.0001602858859061021,0.0,0.0,0.0,0.0,1.0,6.609669285197315e-05,1e-10,1.0000363314305048e-10,1.0000096802715261e-10,1.000003021231951e-10
3787,ENSG00000114796.17,KLHL24,3267.378787878788,42.855512715655244,False,True,False,False,82.0,0.003366003604028144,36.0,0.0048645422202822485,73.0,0.004360858100584645,79.0,0.005221638735305879,4.887285325901026e-10,3.3818663550091784e-09,5.529914575505617e-09,7.428221050124378e-09
3788,ENSG00000114805.19,PLCH1,5601.153846153846,44.5412506212546,False,True,False,False,2.0,8.014294295305106e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1.0000022707144016e-10,1.000000605016969e-10,1.0000013577008505e-10
3789,ENSG00000114812.14,VIPR1,2024.3030303030303,58.39392312264366,False,True,False,False,4.0,0.0001602858859061021,0.0,0.0,1.0,5.814477467446194e-05,0.0,0.0,1e-10,1.0000363314305048e-10,1.0000059460461867e-10,1.0000217232136537e-10
3790,ENSG00000114841.18,DNAH1,4945.25,57.64576242247463,False,True,False,False,6.0,0.00024042882885915316,26.0,0.003418326965603742,31.0,0.001860632789582782,38.0,0.0025116743283749797,6.258635171338286e-10,1.1659767157556493e-10,1.0672822738153012e-10,1.1254968627038801e-10
3791,ENSG00000114850.8,SSR3,1603.6153846153845,41.442603959096346,False,True,False,False,742.0,0.03117560480873686,27.0,0.0036812751937271076,90.0,0.005465608819399423,61.0,0.0040979949568223355,5.662002986956466e-09,2.8646311923991263e-06,2.646172924060939e-08,9.833684171447315e-07
3792,ENSG00000114853.16,ZBTB47,3956.875,61.608263551251106,False,True,False,False,0.0,0.0,3.0,0.00039442234218504713,5.0,0.00029072387337230975,2.0,0.0001321933857039463,1.0000451772025385e-10,1e-10,1e-10,1e-10
3793,ENSG00000114854.8,TNNC1,583.6666666666666,56.3583284407508,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1e-10,1e-10,1e-10
3794,ENSG00000114857.20,NKTR,3628.076923076923,41.078288332062236,False,True,False,False,58.0,0.0023241453456384806,104.0,0.013673307862414968,609.0,0.039305867679936275,346.0,0.02518283997660177,9.560088511305483e-06,2.2630013102194418e-08,2.8894884494750947e-07,1.1823843157205756e-07
3795,ENSG00000114859.17,CLCN2,2473.5151515151515,58.91363912783496,False,True,False,False,1.0,4.007147147652553e-05,5.0,0.000657370570308412,1.0,5.814477467446194e-05,4.0,0.0002643867714078926,1.0581769383672762e-10,1.0001720222807626e-10,1.0000014232112384e-10,1.0000373038150898e-10
3796,ENSG00000114861.25,FOXP1,2191.303448275862,50.16127470239132,False,True,False,False,317.0,0.013223585587253424,79.0,0.010912351467119639,29.0,0.0017443432402338584,72.0,0.0050233486567499595,3.5668840634235874e-07,1.0825484295754229e-07,5.636523139745169e-09,7.154386794310099e-09
3797,ENSG00000114867.23,EIF4G1,3528.35593220339,57.398657541610305,False,True,False,False,420.0,0.01723073273490598,142.0,0.019458168881128994,352.0,0.022327593474993385,317.0,0.02260506895537482,1.1449128373372715e-06,1.0420844880156451e-06,3.7304985540067726e-06,3.2907022058900008e-06
3798,ENSG00000114902.15,SPCS1,1284.5714285714287,46.36075894086753,False,True,False,False,914.0,0.03874911291780019,7.0,0.0009203187984317769,13.0,0.0007558820707680052,12.0,0.0007931603142236778,1.0004019749117339e-10,1.1157760218080263e-05,2.703065798293981e-06,6.444097404994342e-06
3799,ENSG00000114904.14,NEK4,3080.5454545454545,46.348709075561345,False,True,False,False,35.0,0.0014025015016783935,19.0,0.0024980081671719654,54.0,0.0031979626070954064,34.0,0.0023794809426710335,6.861087176523917e-10,2.776918526377545e-10,6.917614600484122e-10,3.7517401094659663e-10
3800,ENSG00000114933.17,INO80D,4739.333333333333,50.09981185165026,False,True,False,False,129.0,0.005209291291948319,59.0,0.007888446843700943,217.0,0.013198863851102862,179.0,0.012492274949022926,1.8982069877487903e-07,2.1655044620043214e-08,1.4190589968800495e-07,1.183179398145094e-07
3801,ENSG00000114942.16,EEF1B2,774.64,47.728399460513465,False,True,False,False,754.0,0.032497963367462204,66.0,0.009071713870256085,161.0,0.009477598271937298,130.0,0.008856956842164402,2.7473005481854378e-08,9.367188146105412e-07,3.082892350697935e-07,3.1588568707384055e-08
3802,ENSG00000114948.14,ADAM23,3487.823529411765,49.65918556515015,False,True,False,False,7.0,0.0002805003003356787,7.0,0.0009203187984317769,9.0,0.0005233029720701575,6.0,0.0003965801571118389,1.0224644560518677e-10,1.0129428410635084e-10,1.0060653571023265e-10,1.0028000608693339e-10
3803,ENSG00000114956.21,DGUOK,779.5625,50.039945711953415,False,True,False,False,107.0,0.004367790390941283,46.0,0.006179283360899072,53.0,0.003139817832420945,76.0,0.005089445349601932,7.479839775870836e-09,8.839512428311673e-09,3.5294385502123304e-09,1.003158773176049e-08
3804,ENSG00000114978.19,MOB1A,2827.9166666666665,42.010040836936405,False,True,False,False,138.0,0.005610006006713574,76.0,0.01038645501087291,73.0,0.004244568551235722,109.0,0.0074028295994209925,1.076090518718179e-07,5.0552258219080484e-08,1.0850183167752179e-08,3.7637351848717144e-08
3805,ENSG00000114982.20,KANSL3,3613.6486486486488,53.660028054924695,False,True,False,False,104.0,0.004167433033558655,46.0,0.006179283360899072,99.0,0.006105201340818504,95.0,0.006609669285197316,3.6482271779656078e-09,8.40941437254962e-09,1.7124047646860076e-08,1.8289011838112978e-08
3806,ENSG00000114988.13,LMAN2L,1886.1176470588234,51.44053246277775,False,True,False,False,24.0,0.0009617153154366126,10.0,0.001314741140616824,17.0,0.000988461169465853,9.0,0.0005948702356677584,1.0029650590664392e-10,1.1854555873494527e-10,1.20617845231845e-10,1.0315971406360245e-10
3807,ENSG00000114993.17,RTKN,1405.1818181818182,59.70182826992338,False,True,False,False,2.0,8.014294295305106e-05,0.0,0.0,2.0,0.00011628954934892388,1.0,6.609669285197315e-05,1e-10,1.0000022707144016e-10,1.0000227713798266e-10,1.0000041383308308e-10
3808,ENSG00000114999.9,TTL,4544.0,48.17238613126437,False,True,False,False,98.0,0.003927004204699502,41.0,0.005390438676528978,62.0,0.003721265579165564,68.0,0.004494575113934174,6.44597121229407e-10,5.3193365305403884e-09,4.7710002175448865e-09,6.282774582016238e-09
3809,ENSG00000115008.7,IL1A,2318.5,38.686792038663725,False,True,False,False,1.0,4.007147147652553e-05,48.0,0.006705179817145803,189.0,0.012210402681637008,121.0,0.00945182707783216,1.3513526152233157e-07,1.0188365344075723e-10,1.084778925719019e-10,1.0521996592585762e-10
3810,ENSG00000115009.13,CCL20,684.6,37.894716762006134,False,True,False,False,60.0,0.003967075676176028,11.0,0.0015776893687401885,3.0,0.00017443432402338582,14.0,0.0009253536999276241,2.810665127025022e-10,1.23663296021863e-10,3.231454027292505e-10,1.4067805953655913e-10
3811,ENSG00000115020.18,PIKFYVE,6546.714285714285,43.07783124086512,False,True,False,False,149.0,0.005970649250002304,105.0,0.014067730204600016,173.0,0.010291625117379764,177.0,0.01196350140620714,8.966554946074654e-09,1.2022102770193874e-07,1.042605333183775e-07,1.34616284548425e-07
3812,ENSG00000115042.11,FAHD2A,1420.9583333333333,56.57497104555008,False,True,False,False,9.0,0.0003606432432887298,5.0,0.000657370570308412,11.0,0.0006395925214190814,11.0,0.0007270636213717046,1.0038749216299968e-10,1.0082659985713772e-10,1.0147879369601037e-10,1.0181655186233449e-10
3813,ENSG00000115053.18,NCL,2504.44,45.75963671178823,False,True,False,False,2297.0,0.11933284205709303,952.0,0.21390838357835726,2256.0,0.2821184467204893,1725.0,0.2612141301509979,0.036762120311142246,0.00948978529490327,0.03362668242203715,0.026429242846961697
3814,ENSG00000115073.9,ACTR1B,1914.0,59.37834645953368,False,True,False,False,66.0,0.002644717117450685,7.0,0.0009203187984317769,29.0,0.0017443432402338584,18.0,0.0011897404713355167,1.5509427072878234e-10,1.1554724848577548e-10,4.6103015657418765e-10,1.398908072055109e-10
3815,ENSG00000115084.16,SLC35F5,2488.222222222222,39.54477695658442,False,True,False,False,136.0,0.005489791592283998,91.0,0.012227092607736462,85.0,0.004942305847329265,106.0,0.0071384428280131,2.114084522674382e-07,7.468800197439157e-08,1.574252863560818e-08,3.3232920001251635e-08
3816,ENSG00000115085.17,ZAP70,2098.214285714286,61.90710751740105,False,True,False,False,106.0,0.004287647447988232,43.0,0.006310757474960754,40.0,0.0023839357616529397,56.0,0.003965801571118389,1.7213282162969305e-08,9.213299231108937e-09,1.5902453152210806e-09,4.909802376635834e-09
3817,ENSG00000115091.13,ACTR3,2495.0,40.74375883138177,False,True,False,False,1996.0,0.08871823784902753,892.0,0.15500798047872355,739.0,0.04732984658501202,1118.0,0.09524533439969331,0.008608148504890036,0.0027035429881102527,0.00023961021148766851,0.0013524098548349673
3818,ENSG00000115107.21,STEAP3,3954.1428571428573,57.251260136228204,False,True,False,False,0.0,0.0,7.0,0.0009203187984317769,41.0,0.0024420805363274014,27.0,0.0018507073998552481,2.567622956676931e-10,1e-10,1e-10,1e-10
3819,ENSG00000115109.15,EPB41L5,3152.0555555555557,42.667129472594105,False,True,False,False,21.0,0.000841500901007036,10.0,0.001314741140616824,22.0,0.0013373298175126246,25.0,0.001652417321299329,1.0959048284659714e-10,1.1604389820002745e-10,1.34149832103927e-10,1.5060944745766348e-10
3820,ENSG00000115112.9,TFCP2L1,3328.8571428571427,53.80039428200853,False,True,False,False,3.0,0.00012021441442957658,0.0,0.0,2.0,0.00011628954934892388,2.0,0.0001321933857039463,1e-10,1.0000114954916686e-10,1.0000432244943034e-10,1.0000486753125625e-10
3821,ENSG00000115128.8,SF3B6,660.75,41.17010840881983,False,True,False,False,759.0,0.0323376774815561,5.0,0.000657370570308412,22.0,0.0012791850428381629,19.0,0.0012558371641874899,1.1568488538803437e-10,5.4974982214278945e-06,1.0407719289096809e-06,2.7288828869512466e-06
3822,ENSG00000115129.15,TP53I3,1147.5555555555557,57.14307206211577,False,True,False,False,1.0,4.007147147652553e-05,1.0,0.0001314741140616824,1.0,5.814477467446194e-05,2.0,0.0001321933857039463,1.0000229708657956e-10,1.0000053906043115e-10,1.0000014232112384e-10,1.0000084575803259e-10
3823,ENSG00000115137.12,DNAJC27,1873.142857142857,43.90305415117088,False,True,False,False,14.0,0.0005610006006713574,1.0,0.0001314741140616824,12.0,0.0006977372960935433,8.0,0.0005287735428157852,1.0038397515300871e-10,1.0013002301555235e-10,1.0380158534937189e-10,1.0149026970298953e-10
3824,ENSG00000115138.12,POMC,1138.3333333333333,66.37547176022137,False,True,False,False,6.0,0.00024042882885915316,0.0,0.0,1.0,5.814477467446194e-05,1.0,6.609669285197315e-05,1e-10,1.000183927867592e-10,1.0000017534852262e-10,1.0000007891815853e-10
3825,ENSG00000115145.11,STAM2,1950.8,40.24842924017862,False,True,False,False,92.0,0.0037266468473168743,60.0,0.007888446843700943,172.0,0.01017533556803084,134.0,0.008923053535016375,6.072317218645422e-08,1.4022374575957574e-08,4.377583141679607e-08,3.0954215585068486e-08
3826,ENSG00000115155.19,OTOF,4360.857142857143,60.13678198673601,False,True,False,False,2.0,8.014294295305106e-05,0.0,0.0,1.0,5.814477467446194e-05,0.0,0.0,1e-10,1.0000022707144016e-10,1.0000039882253345e-10,1.0000013577008505e-10
3827,ENSG00000115159.18,GPD2,2658.5454545454545,42.25520259709636,False,True,False,False,461.0,0.019154163365779204,328.0,0.04601593992158884,498.0,0.03017713805604575,547.0,0.039393628939776,5.205222021980522e-06,1.3351073250198797e-05,8.98660683120875e-06,1.5147681990936598e-05
3828,ENSG00000115163.16,CENPA,1016.2857142857143,51.185426390157716,False,True,False,False,120.0,0.005049005406042217,0.0,0.0,11.0,0.0006395925214190814,6.0,0.0003965801571118389,1e-10,3.677057752760038e-09,2.355382263913183e-10,1.2664219678857954e-09
3829,ENSG00000115165.11,CYTIP,1599.4444444444443,43.4698781610125,False,True,False,False,801.0,0.03442139399833543,305.0,0.047330681062205664,661.0,0.04366672578052092,535.0,0.04349162389659833,5.435062010068992e-06,3.0973967717749e-05,5.6492540109112736e-05,4.7515222911795395e-05
3830,ENSG00000115170.17,ACVR1,2726.3076923076924,45.80443838874643,False,True,False,False,96.0,0.0038468612617464505,66.0,0.00880876564213272,175.0,0.010640493765426536,133.0,0.008856956842164402,6.590825078786047e-08,1.9378837412271438e-08,5.109679651339214e-08,3.212139612716964e-08
3831,ENSG00000115183.16,TANC1,6942.7307692307695,48.75862814664326,False,True,False,False,7.0,0.0002805003003356787,5.0,0.0007888446843700943,16.0,0.000930316394791391,11.0,0.0007931603142236778,1.0367093497661756e-10,1.0090016792048783e-10,1.021276605475184e-10,1.0144252000680226e-10
3832,ENSG00000115204.16,MPV17,911.3243243243244,53.92444592841436,False,True,False,False,142.0,0.005690148949666626,11.0,0.0014462152546785064,30.0,0.0018024880149083203,23.0,0.0015863206284473556,1.5703912315537187e-10,1.2432462758723437e-09,5.780728094952354e-10,1.1779651303912812e-10
3833,ENSG00000115207.16,GTF3C2,2993.7368421052633,52.14720490474477,False,True,False,False,44.0,0.0017631447449671233,50.0,0.006705179817145803,32.0,0.0019187775642572442,61.0,0.004164091649674309,3.2634679052219265e-08,2.936710305123424e-09,3.6833587432529635e-10,1.598107304427623e-09
3834,ENSG00000115211.18,EIF2B4,1541.8857142857144,54.15196253689149,False,True,False,False,31.0,0.0012422156157722915,4.0,0.000657370570308412,15.0,0.0008721716201169292,10.0,0.0006609669285197315,1.0337192423681407e-10,1.0031624693974078e-10,1.2100269402266117e-10,1.0466478442986746e-10
3835,ENSG00000115216.15,NRBP1,1933.7241379310344,53.012139342569924,False,True,False,False,217.0,0.008775652253359092,113.0,0.015645419573340206,103.0,0.006105201340818504,147.0,0.010046697313499919,6.082189190342854e-07,2.731855813761834e-07,5.107639480399352e-08,1.544031600667783e-07
3836,ENSG00000115232.14,ITGA4,1658.8181818181818,42.97386114088125,False,True,False,False,424.0,0.017952019221483435,339.0,0.049434266887192574,527.0,0.0352938782273984,478.0,0.04084775618251941,2.264146001864862e-06,1.4360590516242111e-05,1.1442963429957593e-05,1.478057749596131e-05
3837,ENSG00000115233.13,PSMD14,1519.576923076923,41.73217006214146,False,True,False,False,503.0,0.020917308110746328,94.0,0.013147411406168241,167.0,0.010349769892054226,167.0,0.012161791484763061,1.348185079065441e-10,1.4611047200982208e-07,5.766502648297825e-07,5.518428583711111e-07
3838,ENSG00000115234.12,SNX17,1745.392857142857,55.72006921908394,False,True,False,False,259.0,0.010538796998326215,8.0,0.0010517929124934592,23.0,0.0013954745921870865,18.0,0.0011897404713355167,1.2209824323269242e-10,4.163446172561971e-08,2.3023333933529545e-09,1.5915277834014795e-08
3839,ENSG00000115239.25,ASB3,1632.15625,43.07110633664219,False,True,False,False,81.0,0.003366003604028144,60.0,0.008151395071824307,160.0,0.009419453497262835,137.0,0.009253536999276241,3.6979582363932494e-08,1.308594633978878e-08,3.0753785887902035e-08,2.8181746500130447e-08
3840,ENSG00000115241.12,PPM1G,2170.8571428571427,54.69324879577041,False,True,False,False,816.0,0.03514268048491289,41.0,0.00552191279059066,220.0,0.013722166823173019,159.0,0.01110424439913149,1.6816223266634217e-07,3.6239833132979602e-06,1.8937078122701198e-06,1.3679166890632103e-08
3841,ENSG00000115255.13,REEP6,1244.111111111111,65.26286234024452,False,True,False,False,1.0,4.007147147652553e-05,0.0,0.0,0.0,0.0,0.0,0.0,,1.00000014191965e-10,1.0000000378135606e-10,1.0000000848563031e-10
3842,ENSG00000115257.16,PCSK4,1392.357142857143,66.42448392422952,False,True,False,False,1.0,4.007147147652553e-05,1.0,0.0001314741140616824,0.0,0.0,0.0,0.0,1.000117977605152e-10,1.0000053906043115e-10,1.0000000378135606e-10,1.0000000848563031e-10
3843,ENSG00000115266.12,APC2,4897.25,67.27215317702117,False,True,False,False,1.0,4.007147147652553e-05,1.0,0.0001314741140616824,0.0,0.0,0.0,0.0,1.000117977605152e-10,1.0000053906043115e-10,1.0000000378135606e-10,1.0000000848563031e-10
3844,ENSG00000115267.10,IFIH1,2407.625,40.533867393178895,False,True,False,False,346.0,0.014145229431213513,143.0,0.01985259122331404,396.0,0.024653384461971864,297.0,0.021415328484039303,1.9854134712424356e-06,9.389777126727996e-07,3.3648320956255656e-06,2.1512829787368127e-06
3845,ENSG00000115268.11,RPS15,617.7333333333333,62.08575403747584,False,True,False,True,1589.0,0.07096657598492671,17.0,0.0022350599390486008,73.0,0.004302713325910184,48.0,0.003172641256894711,2.1211337201907343e-09,0.00012113964486442905,1.833513116653057e-05,6.0509319726772204e-05
3846,ENSG00000115271.12,GCA,1486.0,39.945340403714894,False,True,False,False,377.0,0.015347373575509278,77.0,0.010123506782749543,25.0,0.0014536193668615487,90.0,0.00627918582093745,2.780047588593262e-07,5.924853777320958e-08,2.3326269829368204e-08,2.4051648839301018e-08
3847,ENSG00000115274.15,INO80B,741.8888888888889,59.56978555014267,False,True,False,False,0.0,0.0,0.0,0.0,7.0,0.0004070134227212336,4.0,0.0002643867714078926,1e-10,,1e-10,1e-10
3848,ENSG00000115275.15,MOGS,2127.0,60.97070701756363,False,True,False,False,74.0,0.003005360360739415,8.0,0.0010517929124934592,11.0,0.0006395925214190814,14.0,0.0009253536999276241,1.0259479924545458e-10,1.2499690375733427e-10,1.0025824618386207e-10,1.0016945917389053e-10
3849,ENSG00000115282.22,TTC31,2435.730769230769,55.43810604339832,False,True,False,False,33.0,0.0013223585587253425,4.0,0.0005258964562467296,15.0,0.0008721716201169292,13.0,0.000859257007075651,1.0362328934306135e-10,1.0029213899929157e-10,1.2256437152689398e-10,1.1362085576955664e-10
3850,ENSG00000115286.22,NDUFS7,1445.3076923076924,66.04395041560507,False,True,False,False,83.0,0.003325932132551619,10.0,0.001314741140616824,15.0,0.0008721716201169292,21.0,0.0013880305498914362,1.0309167129852136e-10,1.1263754729153877e-10,1.1503498377888755e-10,1.610876162956032e-10
3851,ENSG00000115289.15,PCGF1,784.2142857142857,51.85919041728247,False,True,False,False,34.0,0.0013624300302018681,3.0,0.00039442234218504713,2.0,0.00017443432402338582,3.0,0.00019829007855591945,1.0018606401390235e-10,1.0256784530894117e-10,1.006934458762731e-10,1.0301265074937451e-10
3852,ENSG00000115290.12,GRB14,1733.1764705882354,43.998852614631325,False,True,False,False,9.0,0.0003606432432887298,0.0,0.0,0.0,0.0,0.0,0.0,,1.0009311348372205e-10,1.0002480947743154e-10,1.0005567422126865e-10
3853,ENSG00000115295.22,CLIP4,3483.637931034483,39.6862739598156,False,True,False,False,188.0,0.007613579580539851,81.0,0.010912351467119639,191.0,0.011280086286845617,172.0,0.012029598099059114,5.252174494495086e-08,8.394270139502868e-08,1.9476915194897938e-07,2.008345654848174e-07
3854,ENSG00000115306.18,SPTBN1,6267.333333333333,49.09136529598876,False,True,False,False,78.0,0.003205717718122043,137.0,0.02037848767956077,169.0,0.010582348990752074,193.0,0.014409079041730147,8.055876681168885e-07,9.651191618672481e-08,3.603538340409894e-08,6.788351324268217e-08
3855,ENSG00000115307.18,AUP1,1269.2727272727273,58.00874211541938,False,True,False,False,307.0,0.012582442043629016,2.0,0.0002629482281233648,172.0,0.010814928089449921,100.0,0.006940152749457181,5.90270303448768e-10,1.2576294205418995e-07,3.8276567216626574e-07,5.780918606283293e-08
3856,ENSG00000115310.20,RTN4,2362.9444444444443,43.760057891828815,False,True,False,False,1226.0,0.053375200006732,205.0,0.028398408637323395,524.0,0.03244478426834976,435.0,0.03099934894757541,5.04986279344444e-06,1.1668341037897662e-06,4.710404163053486e-05,2.329212489138792e-05
3857,ENSG00000115317.14,HTRA2,1426.2631578947369,55.63517633536933,False,True,False,False,12.0,0.0004808576577183063,4.0,0.0005258964562467296,5.0,0.00029072387337230975,8.0,0.0005287735428157852,1.002746689016363e-10,1.0056670039180286e-10,1.0030519719518816e-10,1.0124608803185495e-10
3858,ENSG00000115318.13,LOXL3,2481.590909090909,58.43300742654457,False,True,False,False,18.0,0.0007212864865774595,17.0,0.0022350599390486008,19.0,0.001162895493489239,19.0,0.0012558371641874899,2.1569164906817547e-10,1.4951653653475296e-10,1.1905102252559245e-10,1.2049660581730852e-10
3859,ENSG00000115325.15,DOK1,1382.8,62.585840763273566,False,True,False,False,102.0,0.004087290090605604,2.0,0.0002629482281233648,36.0,0.002151356662955092,22.0,0.0014541272427434093,1.1645566157076936e-10,1.2349685863868503e-09,1.1323849403703425e-09,1.312632513182109e-10
3860,ENSG00000115339.16,GALNT3,2254.3333333333335,39.38438360980146,False,True,False,False,10.0,0.0004007147147652554,7.0,0.0009203187984317769,9.0,0.0005233029720701575,13.0,0.000859257007075651,1.0224644560518677e-10,1.0228681110677891e-10,1.0111142209656551e-10,1.0319826512798025e-10
3861,ENSG00000115350.13,POLE4,638.375,50.33156772252404,False,True,False,False,222.0,0.009096224025171296,6.0,0.0007888446843700943,18.0,0.001046605944140315,17.0,0.0012558371641874899,1.069920221469256e-10,2.486484626287744e-08,1.9932198569561855e-09,6.67847990332597e-09
3862,ENSG00000115353.11,TACR1,2125.3333333333335,50.97908448711026,False,True,False,False,30.0,0.001202144144295766,1.0,0.0001314741140616824,1.0,5.814477467446194e-05,1.0,6.609669285197315e-05,1.0000229708657956e-10,1.0666132093144576e-10,1.017792400009598e-10,1.0458724596937274e-10
3863,ENSG00000115355.19,CCDC88A,3921.042253521127,38.260599373233504,False,True,False,False,184.0,0.007573508109063325,355.0,0.05114343036999445,556.0,0.035119443903375014,510.0,0.038666565318404296,4.738717592394127e-06,3.4203568031750428e-06,2.2934779741906134e-06,2.7713574161959365e-06
