,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,is_pseudo,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts,polyT_randO_distance,10x_polyT_distance,10x_randO_distance,10x_parse_distance
14111,ENSG00000180878.3,C11orf42,1154.0,59.96533795493934,False,True,False,False,False,False,33.0,2.2844123091473027e-07,8.0,6.967918770023675e-08,7.0,7.955637998695616e-08,10.0,8.965530518233909e-08,1.2863474856196717e-10,1.538461515126486e-08,1.0977214678244732e-08,1.1621654342292154e-08
14112,ENSG00000180879.15,SSR4,723.0,59.842592452315664,False,True,False,False,False,False,11712.0,0.0001817423053465251,2143.0,3.0101409086502278e-05,971.0,1.3570045386346523e-05,1841.0,2.2071506039434022e-05,0.0002833452624439876,0.0015013488015799736,0.0025685039615692905,0.0021229484462122247
14113,ENSG00000180881.22,CAPS2,2984.0,34.697709350356746,False,True,False,False,False,False,659.0,4.998017233952583e-06,1316.0,2.0442131691556957e-05,648.0,9.808165132677596e-06,1127.0,1.5192498987261823e-05,0.00018453290410137095,0.00011133727569028295,2.441148979107469e-05,6.969831811318099e-05
14114,ENSG00000180884.11,ZNF792,2881.0,51.352015732546704,False,True,False,False,False,False,261.0,1.8136849242321008e-06,172.0,1.567781723255327e-06,527.0,7.080517818839098e-06,464.0,4.270852719595062e-06,6.477680679767273e-05,1.0275144652823809e-07,2.2490802241814832e-05,9.22518289288928e-06
14115,ENSG00000180891.14,CUEDC1,2486.0,62.370449109752855,False,True,False,False,False,False,1823.0,1.5284795086658317e-05,1991.0,3.265340933602345e-05,1685.0,3.428879977437811e-05,2054.0,3.254487578118909e-05,1.2213555133444638e-05,9.692236586738644e-05,0.00010622575315796333,9.729363445905794e-05
14116,ENSG00000180900.21,SCRIB,5125.5,67.43173298597864,False,True,False,False,False,False,624.0,4.464987695151546e-06,513.0,5.112710397504872e-06,1476.0,2.5162546470160136e-05,1292.0,1.4890931142557591e-05,0.0003920670179289401,1.2861915284912194e-06,0.0001346198138994933,7.173039166278525e-05
14117,ENSG00000180901.11,KCTD2,815.0,54.49469570072585,False,True,False,False,False,False,1122.0,8.403868313044926e-06,952.0,1.0434458358110455e-05,1039.0,1.471793029758689e-05,1177.0,1.23887330797414e-05,4.5536068060188296e-05,6.024484654596126e-06,3.182287928243221e-05,1.6511483341759535e-05
14118,ENSG00000180902.19,D2HGDH,2407.5,66.55651140114459,False,True,False,False,False,False,1011.0,7.607785235614805e-06,639.0,6.636942628447551e-06,943.0,1.462700872045894e-05,986.0,1.0954248196823976e-05,0.00012944922843492352,4.973268148998702e-07,3.759975193341638e-05,1.3269330626049507e-05
14119,ENSG00000180914.12,OXTR,2491.0,57.31642905108735,False,True,False,False,False,False,49.0,3.392006156006601e-07,86.0,8.36150252402841e-07,48.0,5.796250541906806e-07,85.0,7.172424414587127e-07,3.587423523636522e-07,1.7807416824806377e-07,4.6667301948271275e-08,1.1323692490775601e-07
14120,ENSG00000180917.19,CMTR2,4006.0,39.24599116116891,False,True,False,False,False,False,1821.0,1.375493108568391e-05,1554.0,1.808174920821144e-05,1416.0,2.107107549940239e-05,1788.0,2.022949704205142e-05,2.23911539068857e-05,1.4517978596334475e-05,3.276129400355372e-05,2.627123746004322e-05
14121,ENSG00000180919.3,OR56B4,1152.0,49.04513888888889,False,True,False,False,False,False,2.0,1.3844923085741227e-08,0.0,0.0,1.0,1.1365197140993737e-08,1.0,8.150482289303554e-09,1e-10,1.006886881816374e-10,1.0001207919287015e-10,1.0010995369322087e-10
14122,ENSG00000180921.8,FAM83H,5231.0,67.62478321215127,False,True,False,False,False,False,92.0,6.437889234869671e-07,262.0,2.4126418741206976e-06,496.0,6.580449144635374e-06,484.0,4.4420128476704364e-06,5.508772851451782e-05,2.7322861764705305e-06,1.0365988935529634e-05,7.354916971360718e-06
14123,ENSG00000180929.6,GPR62,2119.0,65.6441717791411,False,True,False,False,False,False,0.0,0.0,1.0,8.709898462529594e-09,1.0,1.1365197140993737e-08,1.0,8.150482289303554e-09,1.0003244437695027e-10,1e-10,1e-10,1e-10
14124,ENSG00000180934.7,OR56A1,6096.0,41.56824146981627,False,True,False,False,False,False,1.0,6.922461542870614e-09,8.0,7.838908616276635e-08,8.0,1.0228677426894364e-07,11.0,8.965530518233909e-08,2.7195026978527435e-10,1.0452410828059672e-10,1.0686465910254077e-10,1.0607936419255682e-10
14125,ENSG00000180938.7,ZNF572,3438.5,39.50797202425469,False,True,False,False,False,False,58.0,4.0842523102936623e-07,80.0,7.31631470852486e-07,159.0,2.034370288237879e-06,153.0,1.3285286131564792e-06,5.297969691446648e-06,1.0824200889915554e-07,1.2527172399037944e-06,6.230180900431026e-07
14126,ENSG00000180953.11,ST20,694.0,37.74900398406375,True,False,False,False,False,False,1761.0,1.4267193239856336e-05,287.0,2.7436180156968223e-06,92.0,1.0796937283944051e-06,230.0,2.0131691254579778e-06,2.849541009586247e-05,0.0002712108194895698,0.00046314483422143767,0.0003711162197109127
14127,ENSG00000180957.19,PITPNB,776.0,40.63972993410769,False,True,False,False,False,False,9629.0,0.00012806553854310636,5815.0,0.00017027851494245356,4598.0,0.00013564362787776027,5693.0,0.00015543784773930806,1.2965901229021048e-05,7.1730328163042e-05,2.5345674457424354e-05,4.239331626349362e-05
14128,ENSG00000180964.18,TCEAL8,1223.0,39.80061349693251,False,True,False,False,False,False,5360.0,5.2354576648730455e-05,1307.0,1.4998445152475961e-05,755.0,1.0285503412599332e-05,1232.0,1.2665849477577722e-05,3.1811359782154357e-05,0.0003982206171041677,0.0005411038715315259,0.000526417602340376
14129,ENSG00000180974.5,OR52E4,2947.0,39.63352561927384,False,True,False,False,False,False,1.0,6.922461542870614e-09,0.0,0.0,0.0,0.0,0.0,0.0,,1.000436379048138e-10,1.0003661414531958e-10,1.0004426897308949e-10
14130,ENSG00000180979.11,LRRC57,2324.0,45.53385957623598,False,True,False,False,False,False,1578.0,1.2072772930766351e-05,938.0,9.824765465733382e-06,480.0,5.89853731617575e-06,838.0,7.873365891467233e-06,4.598107067120173e-05,2.352255689328475e-06,3.35566615970394e-05,1.4903031700191028e-05
14131,ENSG00000180988.4,OR52N2,1333.0,46.1139896373057,False,True,False,False,False,False,2.0,1.3844923085741227e-08,6.0,5.2259390775177564e-08,1.0,1.1365197140993737e-08,4.0,3.2601929157214215e-08,3.0299492067289184e-10,1.0534852561506338e-10,1.0001207919287015e-10,1.0133883286723479e-10
14132,ENSG00000180992.8,MRPL14,834.5,54.00254108194821,False,True,False,True,False,False,8287.0,0.0001072566191452373,1816.0,2.3847701990406028e-05,981.0,1.4399704777639066e-05,1624.0,1.9357395437095938e-05,8.664661265050811e-05,0.0008295815672966202,0.001199617105312317,0.0011053226444962215
14133,ENSG00000180998.13,GPR137C,2808.0,40.40476190476191,False,True,False,False,False,False,498.0,4.084252310293662e-06,299.0,5.086580702117283e-06,166.0,2.6594561309925346e-06,260.0,3.741071370790331e-06,3.7216354028538565e-05,2.4651399952124543e-06,3.254948815729603e-06,6.638335552994654e-08
14134,ENSG00000180999.11,C1orf105,589.0,42.20647773279352,False,True,False,False,False,False,2.0,1.3844923085741227e-08,41.0,3.9194543081383175e-07,55.0,6.478162370366431e-07,64.0,5.297813488047309e-07,1.82544533958746e-07,4.830538245185532e-10,8.827510093308373e-10,7.5398135839081e-10
14135,ENSG00000181001.3,OR52N1,2545.0,39.84282907662082,False,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.1365197140993737e-08,1.0,8.150482289303554e-09,1e-10,,1e-10,1e-10
14136,ENSG00000181004.10,BBS12,3238.0,41.35820460507141,False,True,False,False,False,False,368.0,2.616690463205092e-06,240.0,2.386512178733109e-06,179.0,2.216213442493779e-06,268.0,2.494047580526887e-06,3.4274636173781505e-08,4.786813400376423e-08,1.2995274325025564e-07,1.7313856449528942e-09
14137,ENSG00000181007.10,ZFP82,2830.5,41.60739213016774,False,True,False,False,False,False,1087.0,8.34156615915909e-06,876.0,1.00947723180718e-05,622.0,8.637549827155241e-06,898.0,9.54421476077446e-06,1.972168203679767e-06,4.8843360592619174e-06,1.2329876790567004e-06,2.9102018371548252e-06
14138,ENSG00000181009.5,OR52N5,1906.0,40.56972927659018,False,True,False,False,False,False,6.0,4.1534769257223687e-08,1.0,8.709898462529594e-09,3.0,3.409559142298121e-08,1.0,8.150482289303554e-09,1.0251485297973085e-10,1.3233020122246527e-10,1.009009147086582e-10,1.3398111845646388e-10
14139,ENSG00000181016.10,LSMEM1,1258.5,40.055012129579794,False,True,False,False,False,False,23.0,1.592166154860241e-07,71.0,6.706621816147788e-07,29.0,3.295907170888184e-07,65.0,5.379318310940346e-07,6.499876139353525e-07,5.982691187720789e-08,7.907322946303765e-09,3.6507724513153355e-08
14140,ENSG00000181017.7,OR56B2,4068.0,35.74237954768928,False,True,False,False,False,False,20.0,1.453716924002829e-07,33.0,3.135563446510654e-07,16.0,1.818431542558998e-07,27.0,2.2006302181119594e-07,3.869869684074297e-08,7.363611020917402e-09,5.336610999833736e-10,1.741991713560105e-09
14141,ENSG00000181019.13,NQO1,924.0,48.23529411764706,False,True,False,False,False,False,2452.0,2.2587992014386813e-05,858.0,1.0199291099622155e-05,555.0,7.830620830144685e-06,819.0,9.21819546920232e-06,9.681286016457925e-06,9.201402954871103e-05,0.00012900314990959685,0.00012055182990794792
14142,ENSG00000181023.8,OR56B1,2076.0,41.32947976878613,False,True,False,False,False,False,19.0,1.3152676931454165e-07,47.0,4.4420482158900933e-07,20.0,2.2730394281987475e-07,36.0,2.9341736241492793e-07,1.6930477089858314e-07,1.8802291922945944e-08,2.0818618344984664e-09,5.895600069344484e-09
14143,ENSG00000181026.16,AEN,3101.0,55.466539519057584,False,True,False,False,False,False,1608.0,1.3796465854941133e-05,751.0,9.67669719187038e-06,942.0,1.747967320284837e-05,989.0,1.3407543365904344e-05,0.00011041858636034733,1.0491117404634678e-05,1.3666117294705608e-05,1.433711107620339e-07
14144,ENSG00000181027.12,FKRP,592.0,62.038664323374334,False,True,False,False,False,False,752.0,5.63488369589668e-06,616.0,6.497584253047077e-06,776.0,1.112652800103287e-05,835.0,8.41944820485057e-06,6.102966598929804e-05,1.921548724115909e-06,2.8758980756395474e-05,1.1173704553671977e-05
14145,ENSG00000181029.10,TRAPPC5,765.0,67.30506155950752,False,True,False,False,False,False,283.0,2.02828123206109e-06,96.0,8.535700493279003e-07,66.0,8.069289970105554e-07,95.0,8.231987112196588e-07,2.0831922539207207e-09,5.3867050294038085e-06,4.808914216289352e-06,5.86192800059616e-06
14146,ENSG00000181031.17,RPH3AL,2420.0,59.44788703778951,False,True,False,False,False,False,600.0,4.39576307972284e-06,996.0,1.2995168506094154e-05,1433.0,4.0187337090553855e-05,1475.0,2.6969945895305457e-05,0.00048646593181458523,5.601913367291171e-05,0.00021912674278138744,0.00016400569330755533
14147,ENSG00000181035.15,SLC25A42,3173.0,59.65909090909091,False,True,False,False,False,False,1053.0,8.154659697501584e-06,707.0,7.72567993626375e-06,664.0,9.319461655614864e-06,787.0,8.2564385590645e-06,1.2355619686261241e-05,1.0000324625699451e-10,3.6624740433743014e-06,3.42588979022401e-07
14148,ENSG00000181036.15,FCRL6,1422.0,52.5,False,True,False,False,False,False,957.0,7.254739696928403e-06,244.0,2.769747711084411e-06,299.0,4.148296956462714e-06,306.0,3.284644362589332e-06,1.1159866316338584e-05,4.885477629640304e-05,1.1832176720288988e-05,3.389886063742906e-05
14149,ENSG00000181038.15,METTL23,1049.0,51.05022831050229,False,True,False,False,False,False,4212.0,3.662674402332842e-05,1573.0,1.766367408201002e-05,494.0,6.103110864713637e-06,1168.0,1.1394374240446368e-05,0.00036258331010025947,0.00010267504430119474,0.0005360661451551026,0.0002865413465699407
14150,ENSG00000181045.17,SLC26A11,2753.0,60.443818245861216,False,True,False,False,False,False,1855.0,1.667620985677531e-05,2101.0,3.68777100903503e-05,2107.0,5.058649247456312e-05,2392.0,4.3132352274994406e-05,0.00011282052785691398,0.00011287862087154509,0.0002023923311713589,0.0001605834108619074
14151,ENSG00000181061.15,HIGD1A,1451.0,37.8066378066378,False,True,False,False,False,False,7277.0,8.635078528576804e-05,1599.0,1.9440493368366056e-05,845.0,1.188799620947945e-05,1382.0,1.5216950434129734e-05,7.178803775705303e-05,0.0007392156172408335,0.0010577263233040462,0.0010287958203487786
14152,ENSG00000181072.13,CHRM2,3873.0,40.5709782225089,False,True,False,False,False,False,0.0,0.0,4.0,3.4839593850118376e-08,2.0,2.2730394281987474e-08,3.0,2.445144686791066e-08,1.0741849717731868e-10,1e-10,1e-10,1e-10
14153,ENSG00000181074.5,OR52N4,1329.0,43.41610233258088,False,True,False,False,False,False,24.0,1.6613907702889475e-07,6.0,5.2259390775177564e-08,8.0,1.0228677426894364e-07,6.0,4.890289373582132e-08,4.144662136784078e-10,4.801103679322198e-09,1.1461848768624178e-09,5.181716499830728e-09
14154,ENSG00000181085.16,MAPK15,1878.5,65.05842079299288,False,True,False,False,False,False,1.0,6.922461542870614e-09,0.0,0.0,5.0,5.682598570496869e-08,4.0,3.2601929157214215e-08,1e-10,1.000436379048138e-10,1.0197179547709763e-10,1.0062329260641311e-10
14155,ENSG00000181090.22,EHMT1,781.0,57.04354937640564,False,True,False,False,False,False,7810.0,8.668306343982583e-05,5417.0,0.00013645797921245115,5352.0,0.0001863778679151563,5899.0,0.0001619663840530402,0.00024310284004357624,0.00012038783375696734,0.000306265873950802,0.00020928318021442476
14156,ENSG00000181092.11,ADIPOQ,4570.5,44.01388637943851,False,True,False,False,False,False,2.0,1.3844923085741227e-08,0.0,0.0,0.0,0.0,1.0,8.150482289303554e-09,,1.006886881816374e-10,1.0057784005144032e-10,1.0010995369322087e-10
14157,ENSG00000181097.5,LINC02878,1963.0,57.51400916963832,True,False,False,False,False,False,58.0,4.015027694864956e-07,139.0,1.2542253786042616e-06,93.0,1.1024241226763925e-06,125.0,1.043261733030855e-06,8.509454233602397e-08,5.3423643861143e-07,3.4999587728245755e-07,3.434383710036662e-07
14158,ENSG00000181104.7,F2R,2084.5,54.419808004934026,False,True,False,False,False,False,887.0,7.407033850871557e-06,878.0,1.1845461909040249e-05,778.0,1.2206221729427274e-05,950.0,1.2152369093351599e-05,2.9467344931007454e-06,2.0164588105576152e-05,2.272474074789144e-05,2.2502424905316328e-05
14159,ENSG00000181109.3,OR52P1,963.0,50.77881619937694,False,True,False,False,False,False,27.0,1.8690646165750657e-07,4.0,3.4839593850118376e-08,5.0,5.682598570496869e-08,4.0,3.2601929157214215e-08,1.2988670644521154e-10,1.0616374028129902e-08,6.2497525994000445e-09,1.1118862869014105e-08
14160,ENSG00000181123.9,ENSG00000181123.9,703.5,54.00705635170759,True,False,False,False,False,False,0.0,0.0,1.0,8.709898462529594e-09,0.0,0.0,0.0,0.0,1.0028582082034371e-10,1e-10,,
14161,ENSG00000181126.14,HLA-V,534.0,64.9812734082397,False,False,False,False,False,True,115.0,8.030055389729912e-07,5.0,4.3549492312647974e-08,188.0,2.238943836775766e-06,123.0,1.0269607684522477e-06,1.243181451385719e-07,1.994989712901117e-06,2.255889694447235e-06,1.1942449814212432e-07
14162,ENSG00000181135.17,ZNF707,629.0,61.31386861313869,False,True,False,False,False,False,576.0,4.188089233436722e-06,579.0,5.565625117556411e-06,685.0,9.205809684204928e-06,779.0,7.449540812423448e-06,4.4976640268235475e-05,4.012495047260825e-06,2.607004778354776e-05,1.5134709785012191e-05
14163,ENSG00000181143.17,MUC16,19275.5,52.07441085254963,False,True,False,False,False,False,23.0,1.592166154860241e-07,34.0,3.5710583696371336e-07,46.0,8.751201798565178e-07,57.0,7.335434060373198e-07,5.435429494167153e-07,1.146357468215764e-08,9.065156861430927e-08,7.339246838580065e-08
14164,ENSG00000181163.15,NPM1,1290.5,41.24807342020457,False,True,False,False,False,False,15225.0,0.0010030716000234948,5432.0,0.00029347131879647214,4692.0,0.0003242831700239743,5524.0,0.0003050807025709213,0.00010166128003736396,0.0011157488241904038,0.0006137764573587943,0.001055031303128192
14165,ENSG00000181171.5,FER1L6-AS1,2315.0,45.26997840172786,True,False,False,False,False,False,0.0,0.0,2.0,1.7419796925059188e-08,1.0,1.1365197140993737e-08,1.0,8.150482289303554e-09,1.0048552527406166e-10,1e-10,1e-10,1e-10
14166,ENSG00000181191.13,PJA1,2238.5,49.91864889913784,False,True,False,False,False,False,1481.0,1.1096705853221594e-05,552.0,5.469816234468585e-06,838.0,1.2035743772312368e-05,856.0,8.58245785063664e-06,0.00010366999220966175,4.089916357559066e-05,3.23642346380488e-06,4.091410212955164e-06
14167,ENSG00000181192.13,DHTKD1,2888.5,52.11744227270878,False,True,False,False,False,False,2022.0,1.6170870164145755e-05,1730.0,2.1539578897835686e-05,1398.0,2.1752987327862013e-05,1758.0,2.103639478869247e-05,4.0090119385806385e-06,1.8121926780452307e-05,2.185321176171532e-05,1.5899077155918168e-05
14168,ENSG00000181195.12,PENK,863.0,50.93023255813953,False,True,False,False,False,False,2.0,1.3844923085741227e-08,0.0,0.0,0.0,0.0,0.0,0.0,,1.006886881816374e-10,1.0057784005144032e-10,1.0069864762550005e-10
14169,ENSG00000181215.17,C4orf50,12180.0,56.543513957307056,False,True,False,False,False,False,61.0,4.6380492337233115e-07,172.0,1.9858568494567477e-06,227.0,3.4777503251440838e-06,220.0,2.494047580526887e-06,1.1925324823321808e-05,1.5199207966144372e-06,3.263938784091721e-06,2.2855837081704e-06
14170,ENSG00000181218.6,H2AC25,895.0,57.653631284916194,False,True,False,False,False,False,317.0,2.242877539890079e-06,103.0,9.493789324157258e-07,202.0,4.057375379334764e-06,206.0,2.5266495096841015e-06,2.230731923796311e-05,6.512107222107843e-06,5.83092603511999e-06,3.3632447724228305e-07
14171,ENSG00000181220.19,ZNF746,3799.0,60.258780036968574,False,True,False,False,False,False,1998.0,1.5347097240544153e-05,2190.0,2.8429108581696597e-05,2473.0,4.375600899282589e-05,2717.0,3.619629184679708e-05,0.0001549655612242721,6.60971864361378e-05,0.00017047693584332276,0.0001239754804658243
14172,ENSG00000181222.19,POLR2A,625.0,55.83617466385863,False,True,False,False,False,False,7174.0,8.651000190125407e-05,4274.0,8.578378995745397e-05,6106.0,0.00027449224134928077,6009.0,0.0001773137422037988,0.0017037552544172765,3.1608148921241027e-06,0.0006121477760300363,0.00026626981830377226
14173,ENSG00000181227.3,DLSTP1,1354.0,50.59084194977843,False,False,False,False,False,True,0.0,0.0,0.0,0.0,3.0,3.409559142298121e-08,3.0,2.445144686791066e-08,1e-10,,1e-10,1e-10
14174,ENSG00000181234.10,TMEM132C,5176.0,55.448222565687786,False,True,False,False,False,False,24.0,1.6613907702889475e-07,22.0,2.7000685233841744e-07,26.0,3.295907170888184e-07,27.0,2.7711639783632083e-07,8.280905513846866e-09,3.8376953052710395e-09,7.886377094651685e-09,4.3785939143798685e-09
14175,ENSG00000181240.14,SLC25A41,1535.0,59.28338762214984,False,True,False,False,False,False,16.0,1.1768184622880044e-07,3.0,2.6129695387588782e-08,0.0,0.0,1.0,8.150482289303554e-09,1.2236990921767276e-10,1.8186769626150015e-09,2.5768967170695497e-09,2.6648149582908804e-09
14176,ENSG00000181260.8,MTHFD2P7,983.0,47.20244150559512,False,False,False,False,False,True,1.0,6.922461542870614e-09,1.0,8.709898462529594e-09,4.0,4.546078856397495e-08,5.0,4.075241144651777e-08,1.0518534977697773e-10,1.0000354312565599e-10,1.0119262222449002e-10,1.0107024915905732e-10
14177,ENSG00000181264.10,TLCD5,2884.0,46.32352941176471,False,True,False,False,False,False,112.0,8.306953851444737e-07,46.0,4.703345169765981e-07,28.0,3.295907170888184e-07,40.0,3.667717030186599e-07,6.537858353337126e-08,3.127627560943452e-07,5.616197824571817e-07,5.822653890560832e-07
14178,ENSG00000181274.7,FRAT2,2233.0,60.32243618450514,False,True,False,False,False,False,1872.0,1.4564859086199771e-05,299.0,2.9526555787975325e-06,452.0,5.728059359060844e-06,450.0,4.124144038387598e-06,3.225645732867577e-05,0.0002607774020352575,7.0548974087291e-05,0.00017030310739169174
14179,ENSG00000181284.4,TMEM102,1896.5,64.47555711537046,False,True,False,False,False,False,203.0,1.4260270778313464e-06,221.0,2.0903756310071025e-06,405.0,5.04614753060122e-06,381.0,3.317246291746546e-06,3.314323789660331e-05,1.0792531950483865e-06,1.2358407116183389e-05,5.682527871014363e-06
14180,ENSG00000181291.8,TMEM132E,5631.0,65.45906588527792,False,True,False,False,False,False,4.0,2.7689846171482454e-08,1.0,8.709898462529594e-09,2.0,2.2730394281987474e-08,2.0,1.6300964578607108e-08,1.0078655853879176e-10,1.0489236156907517e-10,1.001854106451933e-10,1.0169760160508872e-10
14181,ENSG00000181315.12,ZNF322,2999.0,41.442667574004766,False,True,False,False,False,False,901.0,6.6663304657844015e-06,1010.0,1.1244478915125706e-05,656.0,8.54662825002729e-06,961.0,9.625719583667497e-06,1.1498700353517299e-05,2.1927523331154066e-05,6.502220321707089e-06,1.159835305705936e-05
14182,ENSG00000181322.16,NME9,1118.0,48.01381692573403,False,True,False,False,False,False,318.0,2.2290326168043377e-06,186.0,1.8813380679063924e-06,117.0,1.4661104311881922e-06,186.0,1.6708488693072285e-06,9.894514652910005e-07,2.1682979026814776e-07,1.203215149659498e-06,7.60597955299369e-07
14183,ENSG00000181323.8,SPEM1,1018.0,59.52848722986247,False,True,False,False,False,False,0.0,0.0,1.0,8.709898462529594e-09,0.0,0.0,0.0,0.0,1.0028582082034371e-10,1e-10,,
14184,ENSG00000181333.12,HEPHL1,5809.0,42.27922189705629,False,True,False,False,False,False,196.0,1.4260270778313464e-06,21.0,1.916177661756511e-07,20.0,2.500343371018622e-07,21.0,1.7116012807537462e-07,4.569210442171128e-09,7.5658087999403225e-06,5.4308106073936465e-06,8.065234589827905e-06
14185,ENSG00000181350.13,LRRC75A,2906.0,57.36407432897453,False,True,False,False,False,False,76.0,5.330295388010373e-07,391.0,4.198171058939264e-06,309.0,4.352870505000602e-06,423.0,4.327906095620187e-06,7.278814576566741e-07,5.562306215363788e-06,5.13246331866675e-06,5.86711430900734e-06
14186,ENSG00000181359.6,HSP90AA6P,735.0,37.55102040816327,False,False,False,False,False,True,3.0,2.0767384628611843e-08,3.0,2.6129695387588782e-08,10.0,1.250171685509311e-07,11.0,8.965530518233909e-08,4.038026286361254e-10,1.0027487747513464e-10,1.7112591276760877e-10,1.3727696298290435e-10
14187,ENSG00000181374.8,CCL13,746.0,43.90986347298429,False,True,False,False,False,False,1476.0,5.7193377267197015e-05,48.0,1.010348221653433e-06,17.0,3.977818999347808e-07,31.0,7.905967820624446e-07,3.101095160736263e-06,0.0035714926465628795,0.0036856872277202767,0.0038839472009458277
14188,ENSG00000181378.15,CFAP65,2481.0,56.25686541024099,False,True,False,False,False,False,4.0,2.7689846171482454e-08,5.0,5.2259390775177564e-08,9.0,1.1365197140993738e-07,6.0,4.890289373582132e-08,5.641418222546415e-10,1.0880830156622567e-10,1.8656383580783596e-10,1.0672574522610855e-10
14189,ENSG00000181381.16,DDX60L,2628.5,38.68531079034069,False,True,False,False,False,False,7083.0,8.715379082474103e-05,5993.0,0.00033646337760751823,5068.0,0.00024659068236814114,5971.0,0.0002942487116084369,4.768270465482222e-05,0.0008370268329929052,0.0005129523768864123,0.0006972246306856475
14190,ENSG00000181392.18,SYNE4,1099.0,63.61990950226244,False,True,False,False,False,False,27.0,1.9382892320037718e-07,28.0,2.5258705541335824e-07,18.0,2.0457354853788727e-07,28.0,2.3636398638980304e-07,3.1086669019560353e-09,1.8010147923195592e-09,2.389830503190381e-10,1.0647187730132071e-09
14191,ENSG00000181396.14,OGFOD3,1172.0,62.45733788395904,False,True,False,False,False,False,3144.0,2.5890006170336097e-05,925.0,9.711536785720498e-06,956.0,1.3729158146320434e-05,1106.0,1.1451427616471493e-05,4.282988753794283e-05,0.00015727516527828828,4.2448174053533004e-05,0.00010819744524091245
14192,ENSG00000181404.18,WASHC1,1464.0,60.92896174863388,False,True,False,False,False,False,207.0,1.4329495393742171e-06,182.0,1.6635906063431526e-06,251.0,3.0231424395043342e-06,245.0,2.08652346606171e-06,9.754686021833225e-06,1.9210518463665147e-07,4.003829812658383e-06,1.0657400448044676e-06
14193,ENSG00000181408.6,UTS2R,3685.0,66.21438263229308,False,True,False,False,False,False,37.0,2.561310770862127e-07,19.0,1.654880707880623e-07,19.0,2.3866913996086846e-07,19.0,1.7116012807537462e-07,5.332139146697252e-09,5.222458022849992e-09,1.2335101880043892e-10,4.605873732486083e-09
14194,ENSG00000181409.15,AATK,985.0,66.26024015262036,False,True,False,False,False,False,215.0,1.5298640009744058e-06,314.0,3.1616931418982426e-06,381.0,5.1825298962931445e-06,419.0,4.058940180073169e-06,2.0166455311326446e-05,4.651244952305688e-06,1.304604481732726e-05,8.936271812786682e-06
14195,ENSG00000181418.8,DDN,3815.0,61.8872870249017,False,True,False,False,False,False,4.0,2.7689846171482454e-08,0.0,0.0,14.0,1.7047795711490606e-07,16.0,1.3040771662885686e-07,1e-10,1.1072312163183658e-10,3.2476786677084377e-10,2.3989533041019835e-10
14196,ENSG00000181433.12,SAGE1,3059.0,44.47385858440581,False,True,False,False,False,False,2.0,1.3844923085741227e-08,0.0,0.0,0.0,0.0,0.0,0.0,,1.006886881816374e-10,1.0057784005144032e-10,1.0069864762550005e-10
14197,ENSG00000181444.14,ZNF467,2627.0,65.79486101615575,False,True,False,False,False,False,548.0,4.035795079493568e-06,118.0,1.0887373078161992e-06,177.0,2.204848245352785e-06,168.0,1.4752372943639432e-06,5.758194822327019e-06,3.756118198538743e-05,6.909702709945645e-06,2.4347149554198834e-05
14198,ENSG00000181449.4,SOX2,2512.0,50.67675159235668,False,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.1365197140993737e-08,1.0,8.150482289303554e-09,1e-10,,1e-10,1e-10
14199,ENSG00000181450.18,ZNF678,929.0,43.35839598997494,False,True,False,False,False,False,1771.0,1.4080286778198828e-05,2461.0,4.1528795869341106e-05,1772.0,3.412968701440419e-05,2427.0,3.820131048996575e-05,6.951860828802814e-06,0.00017792133562903847,0.0001168513312562752,0.00015436195887167994
14200,ENSG00000181458.11,TMEM45A,1504.0,40.8716136631331,False,True,False,False,False,False,121.0,8.722301544016973e-07,30.0,3.135563446510654e-07,44.0,5.114338713447182e-07,49.0,4.4012604362239187e-07,8.583829550382943e-08,9.196258009829023e-07,2.474162172971777e-07,4.976674896086519e-07
14201,ENSG00000181467.5,RAP2B,8402.0,41.263984765532015,False,True,False,False,False,False,10252.0,0.00019350356750786227,3102.0,5.2320360064415275e-05,2620.0,4.993867623752648e-05,3227.0,5.18370673599706e-05,2.521900855801469e-06,0.0007787059175581496,0.0006249811630635333,0.0008035801535060579
14202,ENSG00000181472.6,ZBTB2,3260.5,45.139708027885945,False,True,False,False,False,False,2477.0,2.0379726782211086e-05,2085.0,2.9735593351076035e-05,1644.0,2.83107060782154e-05,2170.0,2.9064619843656472e-05,9.526666913735303e-07,3.4808663266147045e-05,3.115219319548326e-05,3.163875158514681e-05
14203,ENSG00000181481.15,RNF135,1931.0,54.483385287176446,False,True,False,False,False,False,3000.0,2.4263227707761502e-05,1871.0,2.2785094377977418e-05,1138.0,1.611584954592912e-05,1716.0,1.9284041096492207e-05,3.312074988005186e-05,1.9901999247742587e-08,1.261535051441743e-05,4.810761361686631e-06
14204,ENSG00000181511.5,GLRX5P1,303.0,56.43564356435643,False,False,False,False,False,True,0.0,0.0,1.0,8.709898462529594e-09,0.0,0.0,1.0,8.150482289303554e-09,1.0028582082034371e-10,1e-10,,1e-10
